sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
15,0,15,-1.9448266940395385,-2.0744818069755078,-0.12965511293596932,1784278253.766264,1784278255.194607,1784278254.4804354,0.324596614,"[dac] CH_A set to -2.075 V (code=25970)
"
16,0,16,-2.0744818069755078,-2.204136919911477,-0.1296551129359691,1784278255.194788,1784278256.6131809,1784278255.9039845,0.266950132,"[dac] CH_A set to -2.204 V (code=25545)
"
17,0,17,-2.204136919911477,-2.3337920328474464,-0.12965511293596954,1784278256.613418,1784278258.050365,1784278257.3318915,0.262928285,"[dac] CH_A set to -2.334 V (code=25120)
"
18,0,18,-2.3337920328474464,-2.4634471457834155,-0.1296551129359691,1784278258.050598,1784278259.4743629,1784278258.7624803,0.195897492,"[dac] CH_A set to -2.463 V (code=24696)
"
19,0,19,-2.4634471457834155,-2.5931022587193846,-0.1296551129359691,1784278259.4746082,1784278260.90255,1784278260.188579,0.159700864,"[dac] CH_A set to -2.593 V (code=24271)
"
20,0,20,-2.5931022587193846,-2.722757371655354,-0.12965511293596954,1784278260.902761,1784278262.335316,1784278261.6190386,0.118141772,"[dac] CH_A set to -2.723 V (code=23846)
"
21,0,21,-2.722757371655354,-2.8524124845913232,-0.1296551129359691,1784278262.335527,1784278263.758646,1784278263.0470865,0.100713766,"[dac] CH_A set to -2.852 V (code=23421)
"
22,0,22,-2.8524124845913232,-2.9820675975272923,-0.1296551129359691,1784278263.758848,1784278265.182645,1784278264.4707465,0.0645171381,"[dac] CH_A set to -2.982 V (code=22996)
"
23,0,23,-2.9820675975272923,-3.111722710463262,-0.12965511293596954,1784278265.182959,1784278266.6157892,1784278265.899374,0.0604952905,"[dac] CH_A set to -3.112 V (code=22571)
"
24,0,24,-3.111722710463262,-3.241377823399231,-0.1296551129359691,1784278266.6159842,1784278268.0499158,1784278267.33295,0.0055303573,"[dac] CH_A set to -3.241 V (code=22146)
"
25,0,25,-3.241377823399231,-3.3710329363352,-0.1296551129359691,1784278268.050158,1784278269.498399,1784278268.7742786,0.0524515954,"[dac] CH_A set to -3.371 V (code=21722)
"
26,0,26,-3.3710329363352,-3.500688049271169,-0.1296551129359691,1784278269.4986382,1784278270.932985,1784278270.2158117,0.0537922112,"[dac] CH_A set to -3.501 V (code=21297)
"
27,0,27,-3.500688049271169,-3.6303431622071387,-0.12965511293596954,1784278270.9331908,1784278272.3673868,1784278271.6502888,-0.00921641712,"[dac] CH_A set to -3.630 V (code=20872)
"
28,0,28,-3.6303431622071387,-3.759998275143108,-0.1296551129359691,1784278272.367619,1784278273.792507,1784278273.0800629,-0.0159192223,"[dac] CH_A set to -3.760 V (code=20447)
"
29,0,29,-3.759998275143108,-3.889653388079077,-0.1296551129359691,1784278273.7927418,1784278275.229381,1784278274.5110614,-0.00117253927,"[dac] CH_A set to -3.890 V (code=20022)
"
30,0,30,-3.889653388079077,-4.019308501015046,-0.1296551129359691,1784278275.229629,1784278276.662723,1784278275.946176,0.0363642051,"[dac] CH_A set to -4.019 V (code=19597)
"
31,0,31,-4.019308501015046,-4.1489636139510155,-0.12965511293596954,1784278276.6629078,1784278278.094932,1784278277.37892,0.0524515954,"[dac] CH_A set to -4.149 V (code=19172)
"
32,0,32,-4.1489636139510155,-4.278618726886985,-0.12965511293596954,1784278278.0951512,1784278279.544986,1784278278.8200686,0.0484297478,"[dac] CH_A set to -4.279 V (code=18748)
"
33,0,33,-4.278618726886985,-4.408273839822954,-0.12965511293596865,1784278279.545347,1784278280.971841,1784278280.258594,0.0913294552,"[dac] CH_A set to -4.408 V (code=18323)
"
34,0,34,-4.408273839822954,-4.537928952758923,-0.12965511293596954,1784278280.9720478,1784278282.406487,1784278281.6892674,0.0926700711,"[dac] CH_A set to -4.538 V (code=17898)
"
35,1,0,-4.407375476557824,-4.342098738457275,0.06527673810054946,1784278292.595951,1784278294.024319,1784278293.310135,0.0926700711,"[dac] CH_A set to -4.342 V (code=18540)
"
36,1,1,-4.342098738457275,-4.276822000356725,0.06527673810054946,1784278294.024533,1784278295.46273,1784278294.7436314,0.0618359064,"[dac] CH_A set to -4.277 V (code=18753)
"
37,2,0,-4.407375476557824,-4.276822000356725,0.13055347620109892,1784278305.706303,1784278307.143234,1784278306.4247684,0.0591546747,"[dac] CH_A set to -4.277 V (code=18753)
"
38,2,1,-4.276822000356725,-4.1462685241556265,0.13055347620109892,1784278307.143453,1784278308.572721,1784278307.858087,0.0645171381,"[dac] CH_A set to -4.146 V (code=19181)
"
39,2,2,-4.1462685241556265,-4.0157150479545285,0.13055347620109803,1784278308.5729122,1784278310.006059,1784278309.2894855,0.0149147597,"[dac] CH_A set to -4.016 V (code=19609)
"
40,2,3,-4.0157150479545285,-3.8851615717534296,0.13055347620109892,1784278310.00628,1784278311.4561028,1784278310.7311914,0.0122331197,"[dac] CH_A set to -3.885 V (code=20037)
"
41,2,4,-3.8851615717534296,-3.7546080955523307,0.13055347620109892,1784278311.4563231,1784278312.899999,1784278312.1781611,-0.0159192709,"[dac] CH_A set to -3.755 V (code=20465)
"
42,2,5,-3.7546080955523307,-3.624054619351232,0.13055347620109847,1784278312.900222,1784278314.337617,1784278313.6189194,0.00955188798,"[dac] CH_A set to -3.624 V (code=20892)
"
43,2,6,-3.624054619351232,-3.4935011431501337,0.13055347620109847,1784278314.337833,1784278315.772783,1784278315.0553079,0.0229580465,"[dac] CH_A set to -3.493 V (code=21320)
"
44,2,7,-3.4935011431501337,-3.362947666949035,0.13055347620109892,1784278315.772993,1784278317.222822,1784278316.4979076,0.00418969577,"[dac] CH_A set to -3.363 V (code=21748)
"
45,2,8,-3.362947666949035,-3.232394190747936,0.13055347620109892,1784278317.223031,1784278318.67195,1784278317.9474907,0.00821127212,"[dac] CH_A set to -3.232 V (code=22176)
"
46,2,9,-3.232394190747936,-3.1018407145468374,0.13055347620109847,1784278318.6721349,1784278320.1211789,1784278319.396657,0.0229580465,"[dac] CH_A set to -3.102 V (code=22604)
"
47,2,10,-3.1018407145468374,-2.971287238345739,0.13055347620109847,1784278320.1213949,1784278321.5478442,1784278320.8346195,0.0859669918,"[dac] CH_A set to -2.971 V (code=23031)
"
48,2,11,-2.971287238345739,-2.84073376214464,0.13055347620109892,1784278321.54812,1784278322.986488,1784278322.267304,0.0940106869,"[dac] CH_A set to -2.841 V (code=23459)
"
49,2,12,-2.84073376214464,-2.710180285943541,0.13055347620109892,1784278322.9867148,1784278324.412566,1784278323.6996403,0.100713766,"[dac] CH_A set to -2.710 V (code=23887)
"
50,2,13,-2.710180285943541,-2.5796268097424426,0.13055347620109847,1784278324.412781,1784278325.839471,1784278325.126126,0.12216362,"[dac] CH_A set to -2.580 V (code=24315)
"
51,2,14,-2.5796268097424426,-2.449073333541344,0.13055347620109847,1784278325.83968,1784278327.26822,1784278326.5539498,0.152997785,"[dac] CH_A set to -2.449 V (code=24742)
"
52,2,15,-2.449073333541344,-2.3185198573402452,0.13055347620109892,1784278327.268437,1784278328.7022588,1784278327.9853477,0.214666114,"[dac] CH_A set to -2.319 V (code=25170)
"
53,2,16,-2.3185198573402452,-2.1879663811391463,0.13055347620109892,1784278328.7024739,1784278330.124813,1784278329.4136434,0.226731657,"[dac] CH_A set to -2.188 V (code=25598)
"
54,2,17,-2.1879663811391463,-2.057412904938048,0.13055347620109847,1784278330.125047,1784278331.547905,1784278330.8364758,0.274993828,"[dac] CH_A set to -2.057 V (code=26026)
"
55,2,18,-2.057412904938048,-1.9268594287369494,0.13055347620109847,1784278331.548137,1784278332.986531,1784278332.267334,0.296443681,"[dac] CH_A set to -1.927 V (code=26454)
"
56,2,19,-1.9268594287369494,-1.7963059525358505,0.13055347620109892,1784278332.986772,1784278334.4177668,1784278333.7022696,0.3487277,"[dac] CH_A set to -1.796 V (code=26881)
"
57,2,20,-1.7963059525358505,-1.6657524763347515,0.13055347620109892,1784278334.4179788,1784278335.861544,1784278335.1397614,0.441230194,"[dac] CH_A set to -1.666 V (code=27309)
"
58,2,21,-1.6657524763347515,-1.535199000133653,0.13055347620109847,1784278335.8617668,1784278337.299754,1784278336.5807605,0.482789285,"[dac] CH_A set to -1.535 V (code=27737)
"
59,2,22,-1.535199000133653,-1.4046455239325546,0.13055347620109847,1784278337.2999601,1784278338.7342982,1784278338.0171292,0.551160694,"[dac] CH_A set to -1.405 V (code=28165)
"
60,2,23,-1.4046455239325546,-1.2740920477314557,0.13055347620109892,1784278338.734517,1784278340.164932,1784278339.4497247,0.576632395,"[dac] CH_A set to -1.274 V (code=28593)
"
61,2,24,-1.2740920477314557,-1.1435385715303568,0.13055347620109892,1784278340.165205,1784278341.603071,1784278340.884138,0.634278877,"[dac] CH_A set to -1.143 V (code=29021)
"
62,2,25,-1.1435385715303568,-1.0129850953292583,0.13055347620109847,1784278341.603298,1784278343.044765,1784278342.3240314,0.720078292,"[dac] CH_A set to -1.013 V (code=29448)
"
63,2,26,-1.0129850953292583,-0.8824316191281598,0.13055347620109847,1784278343.045006,1784278344.488254,1784278343.7666302,0.730803219,"[dac] CH_A set to -0.882 V (code=29876)
"
64,2,27,-0.8824316191281598,-0.7518781429270609,0.13055347620109892,1784278344.488461,1784278345.942592,1784278345.2155266,0.820624481,"[dac] CH_A set to -0.752 V (code=30304)
"
65,2,28,-0.7518781429270609,-0.621324666725962,0.13055347620109892,1784278345.942819,1784278347.383562,1784278346.6631906,0.851458646,"[dac] CH_A set to -0.621 V (code=30732)
"
66,2,29,-0.621324666725962,-0.4907711905248635,0.13055347620109847,1784278347.383764,1784278348.8165288,1784278348.1001463,0.914467591,"[dac] CH_A set to -0.491 V (code=31159)
"
67,2,30,-0.4907711905248635,-0.36021771432376504,0.13055347620109847,1784278348.816725,1784278350.266421,1784278349.541573,0.965410994,"[dac] CH_A set to -0.360 V (code=31587)
"
68,2,31,-0.36021771432376504,-0.22966423812266612,0.13055347620109892,1784278350.266667,1784278351.697973,1784278350.9823198,1.0083107,"[dac] CH_A set to -0.230 V (code=32015)
"
69,2,32,-0.22966423812266612,-0.0991107619215672,0.13055347620109892,1784278351.698207,1784278353.153217,1784278352.425712,1.06327595,"[dac] CH_A set to -0.099 V (code=32443)
"
70,2,33,-0.0991107619215672,0.031442714279531714,0.13055347620109892,1784278353.153449,1784278354.5717099,1784278353.8625793,1.11555997,"[dac] CH_A set to +0.031 V (code=32870)
"
71,2,34,0.031442714279531714,0.16199619048062974,0.13055347620109803,1784278354.572054,1784278356.013346,1784278355.2926998,1.17856891,"[dac] CH_A set to +0.162 V (code=33298)
"
72,2,35,0.16199619048062974,0.29254966668172866,0.13055347620109892,1784278356.0135622,1784278357.4544058,1784278356.733984,1.22146862,"[dac] CH_A set to +0.292 V (code=33726)
"
73,2,36,0.29254966668172866,0.4231031428828276,0.13055347620109892,1784278357.454614,1784278358.892139,1784278358.1733766,1.27241202,"[dac] CH_A set to +0.423 V (code=34154)
"
74,2,37,0.4231031428828276,0.5536566190839256,0.13055347620109803,1784278358.892361,1784278360.333746,1784278359.6130533,1.30860865,"[dac] CH_A set to +0.554 V (code=34582)
"
75,2,38,0.5536566190839256,0.6842100952850245,0.13055347620109892,1784278360.333947,1784278361.780006,1784278361.0569763,1.34480528,"[dac] CH_A set to +0.684 V (code=35009)
"
76,2,39,0.6842100952850245,0.8147635714861234,0.13055347620109892,1784278361.780204,1784278363.2212842,1784278362.500744,1.38502376,"[dac] CH_A set to +0.815 V (code=35437)
"
77,2,40,0.8147635714861234,0.9453170476872224,0.13055347620109892,1784278363.221525,1784278364.6549,1784278363.9382124,1.40915484,"[dac] CH_A set to +0.945 V (code=35865)
"
78,2,41,0.9453170476872224,1.0758705238883213,0.13055347620109892,1784278364.655277,1784278366.098306,1784278365.3767915,1.41719854,"[dac] CH_A set to +1.076 V (code=36293)
"
79,2,42,1.0758705238883213,1.2064240000894193,0.13055347620109803,1784278366.0985081,1784278367.531549,1784278366.8150287,1.46412009,"[dac] CH_A set to +1.206 V (code=36721)
"
80,2,43,1.2064240000894193,1.3369774762905182,0.13055347620109892,1784278367.531761,1784278368.9736269,1784278368.252694,1.47484502,"[dac] CH_A set to +1.337 V (code=37149)
"
81,2,44,1.3369774762905182,1.4675309524916171,0.13055347620109892,1784278368.973866,1784278370.421356,1784278369.6976109,1.4735044,"[dac] CH_A set to +1.467 V (code=37576)
"
82,2,45,1.4675309524916171,1.5980844286927152,0.13055347620109803,1784278370.4215832,1784278371.858057,1784278371.13982,1.47752625,"[dac] CH_A set to +1.598 V (code=38004)
"
83,2,46,1.5980844286927152,1.728637904893814,0.13055347620109892,1784278371.8582761,1784278373.2950048,1784278372.5766406,1.51238226,"[dac] CH_A set to +1.729 V (code=38432)
"
84,2,47,1.728637904893814,1.859191381094913,0.13055347620109892,1784278373.295288,1784278374.729824,1784278374.012556,1.49629487,"[dac] CH_A set to +1.859 V (code=38860)
"
85,2,48,1.859191381094913,1.989744857296012,0.13055347620109892,1784278374.730098,1784278376.1700008,1784278375.4500494,1.49763549,"[dac] CH_A set to +1.990 V (code=39287)
"
86,2,49,1.989744857296012,2.120298333497111,0.13055347620109892,1784278376.170298,1784278377.607557,1784278376.8889275,1.48288871,"[dac] CH_A set to +2.120 V (code=39715)
"
87,2,50,2.120298333497111,2.250851809698209,0.13055347620109803,1784278377.607776,1784278379.047755,1784278378.3277655,1.46009824,"[dac] CH_A set to +2.251 V (code=40143)
"
88,2,51,2.250851809698209,2.3814052858993078,0.13055347620109892,1784278379.047956,1784278380.492668,1784278379.7703118,1.41585792,"[dac] CH_A set to +2.381 V (code=40571)
"
89,2,52,2.3814052858993078,2.5119587621004067,0.13055347620109892,1784278380.4928908,1784278381.917631,1784278381.2052608,1.39440807,"[dac] CH_A set to +2.512 V (code=40999)
"
90,2,53,2.5119587621004067,2.6425122383015047,0.13055347620109803,1784278381.9178612,1784278383.352337,1784278382.635099,1.40111115,"[dac] CH_A set to +2.642 V (code=41426)
"
91,2,54,2.6425122383015047,2.7730657145026036,0.13055347620109892,1784278383.352602,1784278384.789679,1784278384.0711405,1.35955206,"[dac] CH_A set to +2.773 V (code=41854)
"
92,2,55,2.7730657145026036,2.9036191907037026,0.13055347620109892,1784278384.789886,1784278386.233564,1784278385.511725,1.31933358,"[dac] CH_A set to +2.904 V (code=42282)
"
93,2,56,2.9036191907037026,3.0341726669048015,0.13055347620109892,1784278386.233752,1784278387.67177,1784278386.9527612,1.27777449,"[dac] CH_A set to +3.034 V (code=42710)
"
94,2,57,3.0341726669048015,3.1647261431059004,0.13055347620109892,1784278387.671991,1784278389.1221519,1784278388.3970714,1.22549047,"[dac] CH_A set to +3.165 V (code=43137)
"
95,2,58,3.1647261431059004,3.2952796193069984,0.13055347620109803,1784278389.1223629,1784278390.5547352,1784278389.8385491,1.17990953,"[dac] CH_A set to +3.295 V (code=43565)
"
96,2,59,3.2952796193069984,3.4258330955080973,0.13055347620109892,1784278390.554943,1784278391.9897149,1784278391.2723289,1.15980029,"[dac] CH_A set to +3.426 V (code=43993)
"
97,2,60,3.4258330955080973,3.5563865717091963,0.13055347620109892,1784278391.989921,1784278393.4383218,1784278392.7141213,1.13700982,"[dac] CH_A set to +3.556 V (code=44421)
"
98,2,61,3.5563865717091963,3.6869400479102943,0.13055347620109803,1784278393.438543,1784278394.8798568,1784278394.1592,1.0847258,"[dac] CH_A set to +3.687 V (code=44849)
"
99,2,62,3.6869400479102943,3.817493524111393,0.13055347620109892,1784278394.8800719,1784278396.3134668,1784278395.5967693,1.00026701,"[dac] CH_A set to +3.818 V (code=45276)
"
100,2,63,3.817493524111393,3.948047000312492,0.13055347620109892,1784278396.3136482,1784278397.740052,1784278397.0268502,0.918489439,"[dac] CH_A set to +3.948 V (code=45704)
"
101,2,64,3.948047000312492,4.078600476513591,0.13055347620109892,1784278397.740294,1784278399.192721,1784278398.4665074,0.901061433,"[dac] CH_A set to +4.079 V (code=46132)
"
102,2,65,4.078600476513591,4.20915395271469,0.13055347620109892,1784278399.192929,1784278400.621739,1784278399.9073339,0.839393103,"[dac] CH_A set to +4.209 V (code=46560)
"
103,2,66,4.20915395271469,4.339707428915789,0.13055347620109892,1784278400.6219468,1784278402.055201,1784278401.338574,0.752253073,"[dac] CH_A set to +4.340 V (code=46988)
"
104,2,67,4.339707428915789,4.470260905116888,0.13055347620109892,1784278402.055459,1784278403.488518,1784278402.7719884,0.703990902,"[dac] CH_A set to +4.470 V (code=47416)
"
105,2,68,4.470260905116888,4.600814381317985,0.13055347620109714,1784278403.488717,1784278404.932945,1784278404.2108312,0.663772426,"[dac] CH_A set to +4.601 V (code=47843)
"
106,2,69,4.600814381317985,4.731367857519084,0.13055347620109892,1784278404.9331682,1784278406.372271,1784278405.6527195,0.577973011,"[dac] CH_A set to +4.731 V (code=48271)
"
107,2,70,4.731367857519084,4.861921333720183,0.13055347620109892,1784278406.37257,1784278407.815091,1784278407.0938306,0.525688993,"[dac] CH_A set to +4.862 V (code=48699)
"
108,2,71,4.861921333720183,4.992474809921282,0.13055347620109892,1784278407.815278,1784278409.239727,1784278408.5275025,0.453295737,"[dac] CH_A set to +4.992 V (code=49127)
"
109,2,72,4.992474809921282,5.123028286122381,0.13055347620109892,1784278409.239969,1784278410.6897018,1784278409.9648354,0.418439724,"[dac] CH_A set to +5.123 V (code=49554)
"
110,2,73,5.123028286122381,5.2535817623234795,0.13055347620109892,1784278410.689905,1784278412.116844,1784278411.4033744,0.386264944,"[dac] CH_A set to +5.254 V (code=49982)
"
111,2,74,5.2535817623234795,5.384135238524578,0.13055347620109892,1784278412.117086,1784278413.5483809,1784278412.8327334,0.30984984,"[dac] CH_A set to +5.384 V (code=50410)
"
112,2,75,5.384135238524578,5.514688714725676,0.13055347620109714,1784278413.5486531,1784278414.977338,1784278414.2629957,0.27097198,"[dac] CH_A set to +5.515 V (code=50838)
"
113,2,76,5.514688714725676,5.6452421909267745,0.13055347620109892,1784278414.977522,1784278416.4220438,1784278415.6997828,0.21600673,"[dac] CH_A set to +5.645 V (code=51265)
"
114,2,77,5.6452421909267745,5.775795667127873,0.13055347620109892,1784278416.422383,1784278417.8730261,1784278417.1477046,0.179810102,"[dac] CH_A set to +5.776 V (code=51693)
"
115,2,78,5.775795667127873,5.906349143328972,0.13055347620109892,1784278417.873214,1784278419.324169,1784278418.5986915,0.179810102,"[dac] CH_A set to +5.906 V (code=52121)
"
116,2,79,5.906349143328972,6.036902619530071,0.13055347620109892,1784278419.324451,1784278420.764874,1784278420.0446625,0.126185468,"[dac] CH_A set to +6.037 V (code=52549)
"
117,2,80,6.036902619530071,6.16745609573117,0.13055347620109892,1784278420.765096,1784278422.192576,1784278421.478836,0.103394998,"[dac] CH_A set to +6.168 V (code=52977)
"
118,3,0,6.036902619530071,5.971625881429522,-0.06527673810054946,1784278432.4033012,1784278433.839653,1784278433.1214771,0.148975937,"[dac] CH_A set to +5.972 V (code=52335)
"
119,3,1,5.971625881429522,5.906349143328972,-0.06527673810054946,1784278433.839852,1784278435.273199,1784278434.5565257,0.135569778,"[dac] CH_A set to +5.906 V (code=52121)
"
120,4,0,6.036902619530071,5.906349143328972,-0.13055347620109892,1784278445.560058,1784278447.004528,1784278446.282293,0.12216362,"[dac] CH_A set to +5.906 V (code=52121)
"
121,4,1,5.906349143328972,5.775795667127873,-0.13055347620109892,1784278447.0047219,1784278448.429237,1784278447.7169795,0.132888547,"[dac] CH_A set to +5.776 V (code=51693)
"
122,4,2,5.775795667127873,5.645242190926775,-0.13055347620109803,1784278448.429523,1784278449.8776152,1784278449.1535692,0.205281803,"[dac] CH_A set to +5.645 V (code=51265)
"
123,4,3,5.645242190926775,5.5146887147256765,-0.13055347620109892,1784278449.877915,1784278451.301635,1784278450.589775,0.242819047,"[dac] CH_A set to +5.515 V (code=50838)
"
124,4,4,5.5146887147256765,5.3841352385245775,-0.13055347620109892,1784278451.3018281,1784278452.7280908,1784278452.0149593,0.277675059,"[dac] CH_A set to +5.384 V (code=50410)
"
125,4,5,5.3841352385245775,5.2535817623234795,-0.13055347620109803,1784278452.728302,1784278454.176623,1784278453.4524627,0.317893535,"[dac] CH_A set to +5.254 V (code=49982)
"
126,4,6,5.2535817623234795,5.123028286122381,-0.13055347620109892,1784278454.1768599,1784278455.612173,1784278454.8945165,0.372858785,"[dac] CH_A set to +5.123 V (code=49554)
"
127,4,7,5.123028286122381,4.992474809921282,-0.13055347620109892,1784278455.612371,1784278457.053588,1784278456.3329794,0.40369295,"[dac] CH_A set to +4.992 V (code=49127)
"
128,4,8,4.992474809921282,4.861921333720183,-0.13055347620109892,1784278457.053799,1784278458.494121,1784278457.77396,0.447933273,"[dac] CH_A set to +4.862 V (code=48699)
"
129,4,9,4.861921333720183,4.731367857519084,-0.13055347620109892,1784278458.494379,1784278459.936042,1784278459.2152104,0.521667145,"[dac] CH_A set to +4.731 V (code=48271)
"
130,4,10,4.731367857519084,4.600814381317986,-0.13055347620109803,1784278459.9362528,1784278461.361186,1784278460.6487193,0.573951164,"[dac] CH_A set to +4.601 V (code=47843)
"
131,4,11,4.600814381317986,4.470260905116887,-0.13055347620109892,1784278461.361398,1784278462.7959108,1784278462.0786543,0.612829023,"[dac] CH_A set to +4.470 V (code=47416)
"
132,4,12,4.470260905116887,4.339707428915788,-0.13055347620109892,1784278462.796085,1784278464.217961,1784278463.5070229,0.666453658,"[dac] CH_A set to +4.340 V (code=46988)
"
133,4,13,4.339707428915788,4.20915395271469,-0.13055347620109803,1784278464.218188,1784278465.655948,1784278464.937068,0.738846914,"[dac] CH_A set to +4.209 V (code=46560)
"
134,4,14,4.20915395271469,4.078600476513591,-0.13055347620109892,1784278465.6561458,1784278467.089977,1784278466.3730614,0.791130932,"[dac] CH_A set to +4.079 V (code=46132)
"
135,4,15,4.078600476513591,3.948047000312492,-0.13055347620109892,1784278467.0901911,1784278468.528339,1784278467.8092651,0.851458646,"[dac] CH_A set to +3.948 V (code=45704)
"
136,4,16,3.948047000312492,3.817493524111393,-0.13055347620109892,1784278468.528537,1784278469.975868,1784278469.2522025,0.949323603,"[dac] CH_A set to +3.818 V (code=45276)
"
137,4,17,3.817493524111393,3.6869400479102947,-0.13055347620109847,1784278469.976106,1784278471.4021819,1784278470.689144,0.984179616,"[dac] CH_A set to +3.687 V (code=44849)
"
138,4,18,3.6869400479102947,3.5563865717091963,-0.13055347620109847,1784278471.402482,1784278472.839515,1784278472.1209984,1.0337824,"[dac] CH_A set to +3.556 V (code=44421)
"
139,4,19,3.5563865717091963,3.4258330955080973,-0.13055347620109892,1784278472.8397272,1784278474.284671,1784278473.562199,1.08070396,"[dac] CH_A set to +3.426 V (code=43993)
"
140,4,20,3.4258330955080973,3.2952796193069984,-0.13055347620109892,1784278474.2849011,1784278475.72161,1784278475.0032556,1.11421935,"[dac] CH_A set to +3.295 V (code=43565)
"
141,4,21,3.2952796193069984,3.1647261431059,-0.13055347620109847,1784278475.721807,1784278477.157428,1784278476.4396176,1.13432859,"[dac] CH_A set to +3.165 V (code=43137)
"
142,4,22,3.1647261431059,3.0341726669048015,-0.13055347620109847,1784278477.157705,1784278478.6075552,1784278477.88263,1.18795323,"[dac] CH_A set to +3.034 V (code=42710)
"
143,4,23,3.0341726669048015,2.9036191907037026,-0.13055347620109892,1784278478.607768,1784278480.0453959,1784278479.326582,1.26704956,"[dac] CH_A set to +2.904 V (code=42282)
"
144,4,24,2.9036191907037026,2.7730657145026036,-0.13055347620109892,1784278480.045608,1784278481.486797,1784278480.7662024,1.30324619,"[dac] CH_A set to +2.773 V (code=41854)
"
145,4,25,2.7730657145026036,2.642512238301505,-0.13055347620109847,1784278481.487044,1784278482.924139,1784278482.2055917,1.33005851,"[dac] CH_A set to +2.642 V (code=41426)
"
146,4,26,2.642512238301505,2.5119587621004067,-0.13055347620109847,1784278482.924345,1784278484.370643,1784278483.6474938,1.36089267,"[dac] CH_A set to +2.512 V (code=40999)
"
147,4,27,2.5119587621004067,2.3814052858993078,-0.13055347620109892,1784278484.370888,1784278485.81554,1784278485.093214,1.41049546,"[dac] CH_A set to +2.381 V (code=40571)
"
148,4,28,2.3814052858993078,2.250851809698209,-0.13055347620109892,1784278485.815827,1784278487.248744,1784278486.5322855,1.43596716,"[dac] CH_A set to +2.251 V (code=40143)
"
149,4,29,2.250851809698209,2.1202983334971104,-0.13055347620109847,1784278487.24897,1784278488.696919,1784278487.9729445,1.45875763,"[dac] CH_A set to +2.120 V (code=39715)
"
150,4,30,2.1202983334971104,1.989744857296012,-0.13055347620109847,1784278488.697118,1784278490.14594,1784278489.421529,1.4735044,"[dac] CH_A set to +1.990 V (code=39287)
"
151,4,31,1.989744857296012,1.859191381094913,-0.13055347620109892,1784278490.146142,1784278491.582572,1784278490.864357,1.50433857,"[dac] CH_A set to +1.859 V (code=38860)
"
