sequence_index,observation_sequence_index,bridge_step_index,from_bias,bias,delta_bias,t_start_unix,t_end_unix,t_mid_unix,dc_dmm,dac_response
11,0,11,-1.4262062422956616,-1.555861355231631,-0.12965511293596932,1784345386.128321,1784345387.551025,1784345386.839673,0.362133858,"[dac] CH_A set to -1.556 V (code=27669)
"
12,0,12,-1.555861355231631,-1.6855164681676,-0.1296551129359691,1784345387.551593,1784345388.984442,1784345388.2680175,0.312531072,"[dac] CH_A set to -1.686 V (code=27245)
"
13,0,13,-1.6855164681676,-1.8151715811035694,-0.12965511293596932,1784345388.9846961,1784345390.4078982,1784345389.6962972,0.225391041,"[dac] CH_A set to -1.815 V (code=26820)
"
14,0,14,-1.8151715811035694,-1.9448266940395385,-0.1296551129359691,1784345390.408112,1784345391.836441,1784345391.1222765,0.19321626,"[dac] CH_A set to -1.945 V (code=26395)
"
15,0,15,-1.9448266940395385,-2.0744818069755078,-0.12965511293596932,1784345391.8366551,1784345393.279757,1784345392.558206,0.147635321,"[dac] CH_A set to -2.075 V (code=25970)
"
16,0,16,-2.0744818069755078,-2.204136919911477,-0.1296551129359691,1784345393.279982,1784345394.723409,1784345394.0016956,0.135569778,"[dac] CH_A set to -2.204 V (code=25545)
"
17,0,17,-2.204136919911477,-2.3337920328474464,-0.12965511293596954,1784345394.7236621,1784345396.159997,1784345395.4418297,0.0846263759,"[dac] CH_A set to -2.334 V (code=25120)
"
18,0,18,-2.3337920328474464,-2.4634471457834155,-0.1296551129359691,1784345396.160181,1784345397.589199,1784345396.87469,0.0685389857,"[dac] CH_A set to -2.463 V (code=24696)
"
19,0,19,-2.4634471457834155,-2.5931022587193846,-0.1296551129359691,1784345397.5894752,1784345399.028791,1784345398.309133,0.0484297478,"[dac] CH_A set to -2.593 V (code=24271)
"
20,0,20,-2.5931022587193846,-2.722757371655354,-0.12965511293596954,1784345399.028982,1784345400.461681,1784345399.7453313,0.0135737355,"[dac] CH_A set to -2.723 V (code=23846)
"
21,0,21,-2.722757371655354,-2.8524124845913232,-0.1296551129359691,1784345400.461869,1784345401.8961868,1784345401.179028,0.0390454368,"[dac] CH_A set to -2.852 V (code=23421)
"
22,0,22,-2.8524124845913232,-2.9820675975272923,-0.1296551129359691,1784345401.8964539,1784345403.329636,1784345402.613045,0.00553022027,"[dac] CH_A set to -2.982 V (code=22996)
"
23,0,23,-2.9820675975272923,-3.111722710463262,-0.12965511293596954,1784345403.3299232,1784345404.766203,1784345404.048063,0.0202768148,"[dac] CH_A set to -3.112 V (code=22571)
"
24,0,24,-3.111722710463262,-3.241377823399231,-0.1296551129359691,1784345404.7665532,1784345406.18927,1784345405.4779115,0.0350235893,"[dac] CH_A set to -3.241 V (code=22146)
"
25,0,25,-3.241377823399231,-3.3710329363352,-0.1296551129359691,1784345406.189473,1784345407.631001,1784345406.9102368,0.0122331197,"[dac] CH_A set to -3.371 V (code=21722)
"
26,0,26,-3.3710329363352,-3.500688049271169,-0.1296551129359691,1784345407.631222,1784345409.062263,1784345408.3467426,0.0175955831,"[dac] CH_A set to -3.501 V (code=21297)
"
27,0,27,-3.500688049271169,-3.6303431622071387,-0.12965511293596954,1784345409.0624661,1784345410.498245,1784345409.7803555,0.0457485161,"[dac] CH_A set to -3.630 V (code=20872)
"
28,0,28,-3.6303431622071387,-3.759998275143108,-0.1296551129359691,1784345410.498446,1784345411.940358,1784345411.2194018,0.065857754,"[dac] CH_A set to -3.760 V (code=20447)
"
29,0,29,-3.759998275143108,-3.889653388079077,-0.1296551129359691,1784345411.940772,1784345413.371126,1784345412.655949,0.127526083,"[dac] CH_A set to -3.890 V (code=20022)
"
30,0,30,-3.889653388079077,-4.019308501015046,-0.1296551129359691,1784345413.3713212,1784345414.810501,1784345414.0909111,0.124844852,"[dac] CH_A set to -4.019 V (code=19597)
"
31,0,31,-4.019308501015046,-4.1489636139510155,-0.12965511293596954,1784345414.810776,1784345416.240323,1784345415.5255494,0.198578724,"[dac] CH_A set to -4.149 V (code=19172)
"
32,0,32,-4.1489636139510155,-4.278618726886985,-0.12965511293596954,1784345416.2405162,1784345417.678978,1784345416.959747,0.228072273,"[dac] CH_A set to -4.279 V (code=18748)
"
33,0,33,-4.278618726886985,-4.408273839822954,-0.12965511293596865,1784345417.6791859,1784345419.104225,1784345418.3917055,0.272312596,"[dac] CH_A set to -4.408 V (code=18323)
"
34,0,34,-4.408273839822954,-4.537928952758923,-0.12965511293596954,1784345419.104674,1784345420.539824,1784345419.822249,0.362133858,"[dac] CH_A set to -4.538 V (code=17898)
"
35,1,0,-4.407375476557824,-4.342098738457275,0.06527673810054946,1784345449.070935,1784345450.511948,1784345449.7914414,0.288399986,"[dac] CH_A set to -4.342 V (code=18540)
"
36,1,1,-4.342098738457275,-4.276822000356725,0.06527673810054946,1784345450.51213,1784345451.946626,1784345451.229378,0.229412888,"[dac] CH_A set to -4.277 V (code=18753)
"
37,2,0,-4.407375476557824,-4.276822000356725,0.13055347620109892,1784345480.474153,1784345481.900515,1784345481.187334,0.288399986,"[dac] CH_A set to -4.277 V (code=18753)
"
38,2,1,-4.276822000356725,-4.1462685241556265,0.13055347620109892,1784345481.900751,1784345483.338067,1784345482.619409,0.230753504,"[dac] CH_A set to -4.146 V (code=19181)
"
39,2,2,-4.1462685241556265,-4.0157150479545285,0.13055347620109803,1784345483.338275,1784345484.772995,1784345484.055635,0.181150718,"[dac] CH_A set to -4.016 V (code=19609)
"
40,2,3,-4.0157150479545285,-3.8851615717534296,0.13055347620109892,1784345484.773231,1784345486.198785,1784345485.4860082,0.150316553,"[dac] CH_A set to -3.885 V (code=20037)
"
41,2,4,-3.8851615717534296,-3.7546080955523307,0.13055347620109892,1784345486.1990242,1784345487.6457431,1784345486.9223838,0.116801157,"[dac] CH_A set to -3.755 V (code=20465)
"
42,2,5,-3.7546080955523307,-3.624054619351232,0.13055347620109847,1784345487.645968,1784345489.079566,1784345488.362767,0.0886482235,"[dac] CH_A set to -3.624 V (code=20892)
"
43,2,6,-3.624054619351232,-3.4935011431501337,0.13055347620109847,1784345489.079773,1784345490.512867,1784345489.79632,0.0819451442,"[dac] CH_A set to -3.493 V (code=21320)
"
44,2,7,-3.4935011431501337,-3.362947666949035,0.13055347620109892,1784345490.5130649,1784345491.9602408,1784345491.2366529,0.0363642051,"[dac] CH_A set to -3.363 V (code=21748)
"
45,2,8,-3.362947666949035,-3.232394190747936,0.13055347620109892,1784345491.960501,1784345493.392916,1784345492.6767085,0.0417266685,"[dac] CH_A set to -3.232 V (code=22176)
"
46,2,9,-3.232394190747936,-3.1018407145468374,0.13055347620109847,1784345493.3932219,1784345494.823589,1784345494.1084056,0.00284907991,"[dac] CH_A set to -3.102 V (code=22604)
"
47,2,10,-3.1018407145468374,-2.971287238345739,0.13055347620109847,1784345494.823772,1784345496.255844,1784345495.539808,0.00150819284,"[dac] CH_A set to -2.971 V (code=23031)
"
48,2,11,-2.971287238345739,-2.84073376214464,0.13055347620109892,1784345496.25607,1784345497.687628,1784345496.971849,0.037704821,"[dac] CH_A set to -2.841 V (code=23459)
"
49,2,12,-2.84073376214464,-2.710180285943541,0.13055347620109892,1784345497.687837,1784345499.1245959,1784345498.4062164,0.0363642051,"[dac] CH_A set to -2.710 V (code=23887)
"
50,2,13,-2.710180285943541,-2.5796268097424426,0.13055347620109847,1784345499.124871,1784345500.553853,1784345499.8393621,-0.00653527962,"[dac] CH_A set to -2.580 V (code=24315)
"
51,2,14,-2.5796268097424426,-2.449073333541344,0.13055347620109847,1784345500.554059,1784345501.9919639,1784345501.2730114,0.0310017417,"[dac] CH_A set to -2.449 V (code=24742)
"
52,2,15,-2.449073333541344,-2.3185198573402452,0.13055347620109892,1784345501.992204,1784345503.431376,1784345502.71179,0.0604952905,"[dac] CH_A set to -2.319 V (code=25170)
"
53,2,16,-2.3185198573402452,-2.1879663811391463,0.13055347620109892,1784345503.4316008,1784345504.8787231,1784345504.1551619,0.0631765222,"[dac] CH_A set to -2.188 V (code=25598)
"
54,2,17,-2.1879663811391463,-2.057412904938048,0.13055347620109847,1784345504.878928,1784345506.3240058,1784345505.601467,0.120823004,"[dac] CH_A set to -2.057 V (code=26026)
"
55,2,18,-2.057412904938048,-1.9268594287369494,0.13055347620109847,1784345506.3242009,1784345507.770813,1784345507.0475068,0.147635321,"[dac] CH_A set to -1.927 V (code=26454)
"
56,2,19,-1.9268594287369494,-1.7963059525358505,0.13055347620109892,1784345507.771096,1784345509.221051,1784345508.4960735,0.1543384,"[dac] CH_A set to -1.796 V (code=26881)
"
57,2,20,-1.7963059525358505,-1.6657524763347515,0.13055347620109892,1784345509.2212439,1784345510.657164,1784345509.939204,0.230753504,"[dac] CH_A set to -1.666 V (code=27309)
"
58,2,21,-1.6657524763347515,-1.535199000133653,0.13055347620109847,1784345510.6573498,1784345512.0800462,1784345511.3686981,0.25488459,"[dac] CH_A set to -1.535 V (code=27737)
"
59,2,22,-1.535199000133653,-1.4046455239325546,0.13055347620109847,1784345512.080257,1784345513.52462,1784345512.8024385,0.317893535,"[dac] CH_A set to -1.405 V (code=28165)
"
60,2,23,-1.4046455239325546,-1.2740920477314557,0.13055347620109892,1784345513.524832,1784345514.9467351,1784345514.2357836,0.362133858,"[dac] CH_A set to -1.274 V (code=28593)
"
61,2,24,-1.2740920477314557,-1.1435385715303568,0.13055347620109892,1784345514.9469671,1784345516.396378,1784345515.6716726,0.413077261,"[dac] CH_A set to -1.143 V (code=29021)
"
62,2,25,-1.1435385715303568,-1.0129850953292583,0.13055347620109847,1784345516.3966022,1784345517.820087,1784345517.1083446,0.489492365,"[dac] CH_A set to -1.013 V (code=29448)
"
63,2,26,-1.0129850953292583,-0.8824316191281598,0.13055347620109847,1784345517.820317,1784345519.2482078,1784345518.5342624,0.532392072,"[dac] CH_A set to -0.882 V (code=29876)
"
64,2,27,-0.8824316191281598,-0.7518781429270609,0.13055347620109892,1784345519.248405,1784345520.6784399,1784345519.9634223,0.58467609,"[dac] CH_A set to -0.752 V (code=30304)
"
65,2,28,-0.7518781429270609,-0.621324666725962,0.13055347620109892,1784345520.678679,1784345522.1127622,1784345521.3957205,0.666453658,"[dac] CH_A set to -0.621 V (code=30732)
"
66,2,29,-0.621324666725962,-0.4907711905248635,0.13055347620109847,1784345522.1129868,1784345523.5619352,1784345522.837461,0.728121987,"[dac] CH_A set to -0.491 V (code=31159)
"
67,2,30,-0.4907711905248635,-0.36021771432376504,0.13055347620109847,1784345523.562187,1784345524.998129,1784345524.280158,0.799174628,"[dac] CH_A set to -0.360 V (code=31587)
"
68,2,31,-0.36021771432376504,-0.22966423812266612,0.13055347620109892,1784345524.998637,1784345526.430232,1784345525.7144346,0.890336506,"[dac] CH_A set to -0.230 V (code=32015)
"
69,2,32,-0.22966423812266612,-0.0991107619215672,0.13055347620109892,1784345526.430431,1784345527.865212,1784345527.1478214,0.94396114,"[dac] CH_A set to -0.099 V (code=32443)
"
70,2,33,-0.0991107619215672,0.031442714279531714,0.13055347620109892,1784345527.865428,1784345529.2954051,1784345528.5804167,1.01903563,"[dac] CH_A set to +0.031 V (code=32870)
"
71,2,34,0.031442714279531714,0.16199619048062974,0.13055347620109803,1784345529.295626,1784345530.727471,1784345530.0115485,1.04852918,"[dac] CH_A set to +0.162 V (code=33298)
"
72,2,35,0.16199619048062974,0.29254966668172866,0.13055347620109892,1784345530.727668,1784345532.155015,1784345531.4413414,1.12360366,"[dac] CH_A set to +0.292 V (code=33726)
"
73,2,36,0.29254966668172866,0.4231031428828276,0.13055347620109892,1784345532.1552289,1784345533.586921,1784345532.871075,1.16650337,"[dac] CH_A set to +0.423 V (code=34154)
"
74,2,37,0.4231031428828276,0.5536566190839256,0.13055347620109803,1784345533.587372,1784345535.035586,1784345534.311479,1.2791151,"[dac] CH_A set to +0.554 V (code=34582)
"
75,2,38,0.5536566190839256,0.6842100952850245,0.13055347620109892,1784345535.03584,1784345536.4695811,1784345535.7527106,1.30994927,"[dac] CH_A set to +0.684 V (code=35009)
"
76,2,39,0.6842100952850245,0.8147635714861234,0.13055347620109892,1784345536.46982,1784345537.903444,1784345537.1866322,1.35553021,"[dac] CH_A set to +0.815 V (code=35437)
"
77,2,40,0.8147635714861234,0.9453170476872224,0.13055347620109892,1784345537.903647,1784345539.3367941,1784345538.6202207,1.40513299,"[dac] CH_A set to +0.945 V (code=35865)
"
78,2,41,0.9453170476872224,1.0758705238883213,0.13055347620109892,1784345539.337111,1784345540.7698188,1784345540.053465,1.46680132,"[dac] CH_A set to +1.076 V (code=36293)
"
79,2,42,1.0758705238883213,1.2064240000894193,0.13055347620109803,1784345540.77003,1784345542.205766,1784345541.4878979,1.48556995,"[dac] CH_A set to +1.206 V (code=36721)
"
80,2,43,1.2064240000894193,1.3369774762905182,0.13055347620109892,1784345542.206003,1784345543.646187,1784345542.926095,1.56466628,"[dac] CH_A set to +1.337 V (code=37149)
"
81,2,44,1.3369774762905182,1.4675309524916171,0.13055347620109892,1784345543.646414,1784345545.085873,1784345544.3661435,1.61560968,"[dac] CH_A set to +1.467 V (code=37576)
"
82,2,45,1.4675309524916171,1.5980844286927152,0.13055347620109803,1784345545.0861208,1784345546.513605,1784345545.7998629,1.65314693,"[dac] CH_A set to +1.598 V (code=38004)
"
83,2,46,1.5980844286927152,1.728637904893814,0.13055347620109892,1784345546.513851,1784345547.951046,1784345547.2324486,1.64376262,"[dac] CH_A set to +1.729 V (code=38432)
"
84,2,47,1.728637904893814,1.859191381094913,0.13055347620109892,1784345547.9513001,1784345549.370176,1784345548.660738,1.68532171,"[dac] CH_A set to +1.859 V (code=38860)
"
85,2,48,1.859191381094913,1.989744857296012,0.13055347620109892,1784345549.3703911,1784345550.80353,1784345550.0869606,1.68532171,"[dac] CH_A set to +1.990 V (code=39287)
"
86,2,49,1.989744857296012,2.120298333497111,0.13055347620109892,1784345550.8038359,1784345552.242097,1784345551.5229664,1.71347464,"[dac] CH_A set to +2.120 V (code=39715)
"
87,2,50,2.120298333497111,2.250851809698209,0.13055347620109803,1784345552.2422972,1784345553.6735182,1784345552.9579077,1.71213403,"[dac] CH_A set to +2.251 V (code=40143)
"
88,2,51,2.250851809698209,2.3814052858993078,0.13055347620109892,1784345553.673743,1784345555.10538,1784345554.3895617,1.71883711,"[dac] CH_A set to +2.381 V (code=40571)
"
89,2,52,2.3814052858993078,2.5119587621004067,0.13055347620109892,1784345555.105589,1784345556.5462909,1784345555.82594,1.69202479,"[dac] CH_A set to +2.512 V (code=40999)
"
90,2,53,2.5119587621004067,2.6425122383015047,0.13055347620109803,1784345556.546539,1784345557.989066,1784345557.2678025,1.68800294,"[dac] CH_A set to +2.642 V (code=41426)
"
91,2,54,2.6425122383015047,2.7730657145026036,0.13055347620109892,1784345557.989332,1784345559.428101,1784345558.7087164,1.67727801,"[dac] CH_A set to +2.773 V (code=41854)
"
92,2,55,2.7730657145026036,2.9036191907037026,0.13055347620109892,1784345559.428276,1784345560.86192,1784345560.1450982,1.68800294,"[dac] CH_A set to +2.904 V (code=42282)
"
93,2,56,2.9036191907037026,3.0341726669048015,0.13055347620109892,1784345560.8621361,1784345562.3075998,1784345561.584868,1.62901584,"[dac] CH_A set to +3.034 V (code=42710)
"
94,2,57,3.0341726669048015,3.1647261431059004,0.13055347620109892,1784345562.307829,1784345563.7553751,1784345563.031602,1.61426907,"[dac] CH_A set to +3.165 V (code=43137)
"
95,2,58,3.1647261431059004,3.2952796193069984,0.13055347620109803,1784345563.755614,1784345565.191242,1784345564.473428,1.56198505,"[dac] CH_A set to +3.295 V (code=43565)
"
96,2,59,3.2952796193069984,3.4258330955080973,0.13055347620109892,1784345565.191457,1784345566.628646,1784345565.9100513,1.52712904,"[dac] CH_A set to +3.426 V (code=43993)
"
97,2,60,3.4258330955080973,3.5563865717091963,0.13055347620109892,1784345566.6289291,1784345568.058861,1784345567.343895,1.48959179,"[dac] CH_A set to +3.556 V (code=44421)
"
98,2,61,3.5563865717091963,3.6869400479102943,0.13055347620109803,1784345568.059124,1784345569.486538,1784345568.772831,1.44132962,"[dac] CH_A set to +3.687 V (code=44849)
"
99,2,62,3.6869400479102943,3.817493524111393,0.13055347620109892,1784345569.4867258,1784345570.928706,1784345570.207716,1.39440807,"[dac] CH_A set to +3.818 V (code=45276)
"
100,2,63,3.817493524111393,3.948047000312492,0.13055347620109892,1784345570.9289532,1784345572.3703601,1784345571.6496568,1.34078343,"[dac] CH_A set to +3.948 V (code=45704)
"
101,2,64,3.948047000312492,4.078600476513591,0.13055347620109892,1784345572.3705869,1784345573.803663,1784345573.0871248,1.2791151,"[dac] CH_A set to +4.079 V (code=46132)
"
102,2,65,4.078600476513591,4.20915395271469,0.13055347620109892,1784345573.8039181,1784345575.2453802,1784345574.5246491,1.24559971,"[dac] CH_A set to +4.209 V (code=46560)
"
103,2,66,4.20915395271469,4.339707428915789,0.13055347620109892,1784345575.2455978,1784345576.680824,1784345575.963211,1.1437129,"[dac] CH_A set to +4.340 V (code=46988)
"
104,2,67,4.339707428915789,4.470260905116888,0.13055347620109892,1784345576.681033,1784345578.117307,1784345577.39917,1.08606642,"[dac] CH_A set to +4.470 V (code=47416)
"
105,2,68,4.470260905116888,4.600814381317985,0.13055347620109714,1784345578.1176152,1784345579.5516531,1784345578.8346343,1.00294824,"[dac] CH_A set to +4.601 V (code=47843)
"
106,2,69,4.600814381317985,4.731367857519084,0.13055347620109892,1784345579.551957,1784345580.9945889,1784345580.273273,0.964070378,"[dac] CH_A set to +4.731 V (code=48271)
"
107,2,70,4.731367857519084,4.861921333720183,0.13055347620109892,1784345580.994837,1784345582.430773,1784345581.712805,0.899720817,"[dac] CH_A set to +4.862 V (code=48699)
"
108,2,71,4.861921333720183,4.992474809921282,0.13055347620109892,1784345582.430958,1784345583.8751512,1784345583.1530547,0.828668176,"[dac] CH_A set to +4.992 V (code=49127)
"
109,2,72,4.992474809921282,5.123028286122381,0.13055347620109892,1784345583.875365,1784345585.315372,1784345584.5953684,0.746890609,"[dac] CH_A set to +5.123 V (code=49554)
"
110,2,73,5.123028286122381,5.2535817623234795,0.13055347620109892,1784345585.315582,1784345586.733133,1784345586.0243576,0.702650286,"[dac] CH_A set to +5.254 V (code=49982)
"
111,2,74,5.2535817623234795,5.384135238524578,0.13055347620109892,1784345586.733333,1784345588.1656199,1784345587.4494765,0.627575798,"[dac] CH_A set to +5.384 V (code=50410)
"
112,2,75,5.384135238524578,5.514688714725676,0.13055347620109714,1784345588.165843,1784345589.604179,1784345588.885011,0.556523157,"[dac] CH_A set to +5.515 V (code=50838)
"
113,2,76,5.514688714725676,5.6452421909267745,0.13055347620109892,1784345589.604415,1784345591.0405161,1784345590.3224654,0.494854828,"[dac] CH_A set to +5.645 V (code=51265)
"
114,2,77,5.6452421909267745,5.775795667127873,0.13055347620109892,1784345591.0407522,1784345592.479736,1784345591.7602441,0.447933273,"[dac] CH_A set to +5.776 V (code=51693)
"
115,2,78,5.775795667127873,5.906349143328972,0.13055347620109892,1784345592.4799979,1784345593.9201212,1784345593.2000594,0.399671102,"[dac] CH_A set to +5.906 V (code=52121)
"
116,2,79,5.906349143328972,6.036902619530071,0.13055347620109892,1784345593.920353,1784345595.370549,1784345594.645451,0.362133858,"[dac] CH_A set to +6.037 V (code=52549)
"
117,2,80,6.036902619530071,6.16745609573117,0.13055347620109892,1784345595.37077,1784345596.8022091,1784345596.0864897,0.266950132,"[dac] CH_A set to +6.168 V (code=52977)
"
118,3,0,6.036902619530071,5.971625881429522,-0.06527673810054946,1784345625.3478541,1784345626.7628858,1784345626.0553699,0.311190456,"[dac] CH_A set to +5.972 V (code=52335)
"
119,3,1,5.971625881429522,5.906349143328972,-0.06527673810054946,1784345626.7631528,1784345628.179154,1784345627.4711533,0.32593723,"[dac] CH_A set to +5.906 V (code=52121)
"
120,4,0,6.036902619530071,5.906349143328972,-0.13055347620109892,1784345656.727802,1784345658.158612,1784345657.443207,0.304487376,"[dac] CH_A set to +5.906 V (code=52121)
"
121,4,1,5.906349143328972,5.775795667127873,-0.13055347620109892,1784345658.1589482,1784345659.587741,1784345658.8733444,0.338002773,"[dac] CH_A set to +5.776 V (code=51693)
"
122,4,2,5.775795667127873,5.645242190926775,-0.13055347620109803,1784345659.587981,1784345661.022043,1784345660.305012,0.410396029,"[dac] CH_A set to +5.645 V (code=51265)
"
123,4,3,5.645242190926775,5.5146887147256765,-0.13055347620109892,1784345661.022341,1784345662.440599,1784345661.73147,0.478767438,"[dac] CH_A set to +5.515 V (code=50838)
"
124,4,4,5.5146887147256765,5.3841352385245775,-0.13055347620109892,1784345662.44092,1784345663.8638542,1784345663.1523871,0.502898523,"[dac] CH_A set to +5.384 V (code=50410)
"
125,4,5,5.3841352385245775,5.2535817623234795,-0.13055347620109803,1784345663.8641422,1784345665.290277,1784345664.5772095,0.576632395,"[dac] CH_A set to +5.254 V (code=49982)
"
126,4,6,5.2535817623234795,5.123028286122381,-0.13055347620109892,1784345665.2904818,1784345666.721042,1784345666.0057619,0.658409963,"[dac] CH_A set to +5.123 V (code=49554)
"
127,4,7,5.123028286122381,4.992474809921282,-0.13055347620109892,1784345666.7212758,1784345668.15438,1784345667.437828,0.705331518,"[dac] CH_A set to +4.992 V (code=49127)
"
128,4,8,4.992474809921282,4.861921333720183,-0.13055347620109892,1784345668.154615,1784345669.5995939,1784345668.8771043,0.761637384,"[dac] CH_A set to +4.862 V (code=48699)
"
129,4,9,4.861921333720183,4.731367857519084,-0.13055347620109892,1784345669.599786,1784345671.0374699,1784345670.3186278,0.809899554,"[dac] CH_A set to +4.731 V (code=48271)
"
130,4,10,4.731367857519084,4.600814381317986,-0.13055347620109803,1784345671.037733,1784345672.481028,1784345671.7593806,0.880952195,"[dac] CH_A set to +4.601 V (code=47843)
"
131,4,11,4.600814381317986,4.470260905116887,-0.13055347620109892,1784345672.481248,1784345673.9123409,1784345673.1967945,0.957367299,"[dac] CH_A set to +4.470 V (code=47416)
"
132,4,12,4.470260905116887,4.339707428915788,-0.13055347620109892,1784345673.912578,1784345675.345163,1784345674.6288705,1.02439809,"[dac] CH_A set to +4.340 V (code=46988)
"
133,4,13,4.339707428915788,4.20915395271469,-0.13055347620109803,1784345675.345422,1784345676.778688,1784345676.062055,1.07936334,"[dac] CH_A set to +4.209 V (code=46560)
"
134,4,14,4.20915395271469,4.078600476513591,-0.13055347620109892,1784345676.778961,1784345678.205996,1784345677.4924784,1.15443783,"[dac] CH_A set to +4.079 V (code=46132)
"
135,4,15,4.078600476513591,3.948047000312492,-0.13055347620109892,1784345678.206198,1784345679.6294668,1784345678.9178324,1.22951232,"[dac] CH_A set to +3.948 V (code=45704)
"
136,4,16,3.948047000312492,3.817493524111393,-0.13055347620109892,1784345679.629666,1784345681.067625,1784345680.3486457,1.27241202,"[dac] CH_A set to +3.818 V (code=45276)
"
137,4,17,3.817493524111393,3.6869400479102947,-0.13055347620109847,1784345681.067876,1784345682.495666,1784345681.7817712,1.34346467,"[dac] CH_A set to +3.687 V (code=44849)
"
138,4,18,3.6869400479102947,3.5563865717091963,-0.13055347620109847,1784345682.496028,1784345683.945319,1784345683.2206736,1.38234253,"[dac] CH_A set to +3.556 V (code=44421)
"
139,4,19,3.5563865717091963,3.4258330955080973,-0.13055347620109892,1784345683.9455879,1784345685.390508,1784345684.668048,1.42390162,"[dac] CH_A set to +3.426 V (code=43993)
"
140,4,20,3.4258330955080973,3.2952796193069984,-0.13055347620109892,1784345685.390728,1784345686.827841,1784345686.1092844,1.45071393,"[dac] CH_A set to +3.295 V (code=43565)
"
141,4,21,3.2952796193069984,3.1647261431059,-0.13055347620109847,1784345686.828094,1784345688.264071,1784345687.5460825,1.49763549,"[dac] CH_A set to +3.165 V (code=43137)
"
142,4,22,3.1647261431059,3.0341726669048015,-0.13055347620109847,1784345688.264281,1784345689.703101,1784345688.983691,1.56198505,"[dac] CH_A set to +3.034 V (code=42710)
"
143,4,23,3.0341726669048015,2.9036191907037026,-0.13055347620109892,1784345689.703326,1784345691.153559,1784345690.4284425,1.59281921,"[dac] CH_A set to +2.904 V (code=42282)
"
144,4,24,2.9036191907037026,2.7730657145026036,-0.13055347620109892,1784345691.15378,1784345692.594503,1784345691.8741415,1.62231276,"[dac] CH_A set to +2.773 V (code=41854)
"
145,4,25,2.7730657145026036,2.642512238301505,-0.13055347620109847,1784345692.594709,1784345694.0386539,1784345693.3166814,1.64108139,"[dac] CH_A set to +2.642 V (code=41426)
"
146,4,26,2.642512238301505,2.5119587621004067,-0.13055347620109847,1784345694.0388632,1784345695.47855,1784345694.7587066,1.66923432,"[dac] CH_A set to +2.512 V (code=40999)
"
147,4,27,2.5119587621004067,2.3814052858993078,-0.13055347620109892,1784345695.478783,1784345696.922849,1784345696.200816,1.70274971,"[dac] CH_A set to +2.381 V (code=40571)
"
148,4,28,2.3814052858993078,2.250851809698209,-0.13055347620109892,1784345696.923083,1784345698.348907,1784345697.635995,1.68532171,"[dac] CH_A set to +2.251 V (code=40143)
"
149,4,29,2.250851809698209,2.1202983334971104,-0.13055347620109847,1784345698.349133,1784345699.786527,1784345699.06783,1.69872787,"[dac] CH_A set to +2.120 V (code=39715)
"
150,4,30,2.1202983334971104,1.989744857296012,-0.13055347620109847,1784345699.786796,1784345701.218822,1784345700.502809,1.70274971,"[dac] CH_A set to +1.990 V (code=39287)
"
151,4,31,1.989744857296012,1.859191381094913,-0.13055347620109892,1784345701.219101,1784345702.6502469,1784345701.9346738,1.71749649,"[dac] CH_A set to +1.859 V (code=38860)
"
