role,direction,grid_index,target_ordinal,pair_position,sequence_index,bias,approach_bias,bias_settle_s,t_approach_set_unix,t_target_set_unix,transition_discard_index,transition_followed_without_reconfigure,t_discard_start_unix,t_discard_end_unix,t_dmm_pre_start_unix,t_dmm_pre_end_unix,t_dmm_pre_mid_unix,dc_dmm_pre,t_acq_start_unix,t_acq_end_unix,t_acq_mid_unix,t_dmm_post_start_unix,t_dmm_post_end_unix,t_dmm_post_mid_unix,dc_dmm_post,dmm_interpolation_weight,dc_dmm_interp,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,dmm_pre_read_count,dmm_post_read_count,discard_read_attempt_count,formal_read_retry_count,t_acq_first_attempt_start_unix
formal,down,2,5,0,10,-4.1462685241556265,-4.015715047954528,0.5,1784346119.097399,1784346120.53165,10,True,1784346124.6630678,1784346126.33604,1784346126.336315,1784346127.965764,1784346127.1495223,0.115125386675,1784346127.965965,1784346146.621195,1784346137.3022974,1784346146.621459,1784346148.279202,1784346147.4509401,0.142272857625,0.5001017729610828,0.1287018850285045,0.12590675,-0.2163545,-0.369382625,0.00388975,-0.006437875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3216685,3103458,0,0,0,0,8,8,8,1,0,1784346127.965965
formal,up,2,5,1,11,-4.1462685241556265,-4.276822000356725,0.5,1784346150.433418,1784346151.860208,11,True,1784346155.9795651,1784346157.664002,1784346157.6642618,1784346159.3152661,1784346158.4923446,0.15584659325,1784346159.3154712,1784346177.9836779,1784346168.6456666,1784346177.9839911,1784346179.645947,1784346178.808657,0.17059336749999998,0.4997620544990957,0.16321647144641435,0.14824712499999998,-0.23282587500000002,-0.39789637499999997,0.003785375,-0.0061728749999999995,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3469732,3318395,0,0,0,0,8,8,8,1,0,1784346159.3154712
formal,up,37,6,0,12,0.4231031428828276,0.29254966668172866,0.5,1784346227.7606568,1784346229.200177,12,True,1784346233.329001,1784346235.0076642,1784346235.008967,1784346236.6566458,1784346235.8312216,1.27375264,1784346236.6568708,1784346255.325629,1784346245.9920018,1784346255.3259578,1784346256.98119,1784346256.1528537,1.28162875875,0.4999982342955578,1.277690685468102,1.2,0.356137,0.6095048750000001,-0.004897125,0.00697975,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5126050,5256553,0,0,0,0,8,8,8,1,0,1784346236.6568708
formal,down,37,6,1,13,0.4231031428828276,0.5536566190839265,0.5,1784346259.141818,1784346260.578845,13,True,1784346264.698547,1784346266.3819158,1784346266.382216,1784346268.038499,1784346267.208376,1.2848127225,1784346268.0387368,1784346286.702348,1784346277.3667765,1784346286.7025862,1784346288.337664,1784346287.5247238,1.29369430125,0.5000111544093087,1.2892536109437647,1.2,0.3525945,0.604221125,-0.00492125,0.0070765,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5051101,5191259,0,0,0,0,8,8,8,1,0,1784346268.0387368
formal,down,43,7,0,14,1.2064240000894193,1.3369774762905182,0.5,1784346297.687615,1784346299.1111329,14,True,1784346303.255719,1784346304.941153,1784346304.9413881,1784346306.5939221,1784346305.7628698,1.5770669775,1784346306.594125,1784346325.232241,1784346315.9089549,1784346325.2325141,1784346326.891775,1784346326.0638678,1.5799157875,0.4997825741192537,1.5784907630949767,1.2,0.21811075000000002,0.374474125,-0.005842625,0.00932075,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3297223,3460501,0,0,0,0,8,8,8,1,0,1784346306.594125
formal,up,43,7,1,15,1.2064240000894193,1.0758705238883204,0.5,1784346329.048913,1784346330.4880362,15,True,1784346334.6316721,1784346336.3046122,1784346336.30531,1784346337.953558,1784346337.126119,1.58393763375,1784346337.953794,1784346356.644288,1784346347.3002386,1784346356.644654,1784346358.303461,1784346357.476313,1.59248406125,0.49995197112348594,1.588210437024689,1.2,0.21370825000000002,0.36739199999999994,-0.005862125,0.00931475,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3156388,3303236,0,0,0,0,8,8,8,1,0,1784346337.953794
formal,up,48,8,0,16,1.859191381094913,1.728637904893814,0.5,1784346363.321237,1784346364.7545118,16,True,1784346368.8789618,1784346370.571253,1784346370.5715,1784346372.229444,1784346371.4005966,1.70124152125,1784346372.22968,1784346390.904209,1784346381.5674884,1784346390.904578,1784346392.556129,1784346391.7285142,1.700403635,0.5001442855791384,1.7008224572300972,1.2,0.06272525000000001,0.108017625,-0.0049295,0.008515,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-1098312,1230171,0,0,0,0,8,8,8,1,0,1784346372.22968
formal,down,48,8,1,17,1.859191381094913,1.989744857296012,0.5,1784346394.7201211,1784346396.146087,17,True,1784346400.23345,1784346401.919383,1784346401.91968,1784346403.576747,1784346402.754991,1.7027497137499998,1784346403.5770109,1784346422.253431,1784346412.9249163,1784346422.254572,1784346423.890749,1784346423.0752406,1.6995657524999999,0.5004822989050808,1.701156197503975,1.2,0.057298125,0.098827375,-0.004907249999999999,0.008510875000000001,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-959340,1155392,0,0,0,0,8,8,8,1,0,1784346403.5770109
formal,down,32,9,0,18,-0.22966423812266612,-0.0991107619215672,0.5,1784346444.6997828,1784346446.129368,18,True,1784346450.254518,1784346451.943004,1784346451.94329,1784346453.597456,1784346452.769386,1.03663121125,1784346453.597636,1784346472.261336,1784346462.9340959,1784346472.26243,1784346473.920439,1784346473.0923738,1.0123325505,0.500158239971242,1.0244780358556218,1.00115525,0.401567625,0.6865496249999999,-0.001861625,0.002042,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5738848,5774502,0,0,0,0,8,8,8,1,0,1784346453.597636
formal,up,32,9,1,19,-0.22966423812266612,-0.36021771432376504,0.5,1784346476.0740108,1784346477.51714,19,True,1784346481.6712902,1784346483.3534799,1784346483.353766,1784346485.018892,1784346484.1863775,1.0150137803750001,1784346485.019176,1784346503.67281,1784346494.351235,1784346503.6739762,1784346505.319871,1784346504.496872,1.0123325478749998,0.5004731630794563,1.0136718954647734,0.99083375,0.40252987500000004,0.688968875,-0.001797625,0.00193225,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5773655,5761206,0,0,0,0,8,8,8,1,0,1784346485.019176
formal,up,11,10,0,20,-2.971287238345739,-3.101840714546838,0.5,1784346537.6483898,1784346539.080402,20,True,1784346543.183286,1784346544.862654,1784346544.862908,1784346546.5115268,1784346545.6846871,0.01323861476625,1784346546.5117388,1784346565.164822,1784346555.8364606,1784346565.165079,1784346566.807341,1784346565.9880533,0.02111475611625,0.5000044505251326,0.017176720494215026,0.002123875,0.034295124999999996,0.058682875,0.00456525,-0.00841775,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-729498,581973,0,0,0,0,8,8,8,1,0,1784346546.5117388
formal,down,11,10,1,21,-2.971287238345739,-2.84073376214464,0.5,1784346568.953132,1784346570.387827,21,True,1784346574.515649,1784346576.195869,1784346576.196129,1784346577.8541608,1784346577.0254514,0.018768718325,1784346577.854454,1784346596.520694,1784346587.1885185,1784346596.520938,1784346598.162005,1784346597.3400242,0.008378990054999999,0.5002845591154016,0.013570897698114225,0.00046225,0.022938,0.039298,0.004612125,-0.008423,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-542847,388800,0,0,0,0,8,8,8,1,0,1784346577.854454
formal,down,69,11,0,22,4.600814381317985,4.731367857519084,0.5,1784346682.087926,1784346683.5209322,22,True,1784346687.6571362,1784346689.343028,1784346689.3434072,1784346690.9949172,1784346690.1683273,0.9582051835,1784346690.995101,1784346709.69627,1784346700.3341653,1784346709.697393,1784346711.348036,1784346710.524403,0.93675532975,0.49940067629762014,0.9474931120307649,0.929003625,-0.40752887499999996,-0.6944025,-0.00038612499999999997,0.0026054999999999997,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5745793,5833529,0,0,0,0,8,8,8,1,0,1784346690.995101
formal,up,69,11,1,23,4.600814381317985,4.470260905116886,0.5,1784346713.5002859,1784346714.948403,23,True,1784346719.084841,1784346720.749181,1784346720.749436,1784346722.389246,1784346721.5693944,0.9201652085,1784346722.389459,1784346741.054755,1784346731.7290826,1784346741.05503,1784346742.7268622,1784346741.8927736,0.9018993173750001,0.49990152204833294,0.9110340617250434,0.895733125,-0.408826,-0.696885625,-0.000188375,0.00227575,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5759343,5855294,0,0,0,0,8,8,8,1,0,1784346722.389459
formal,up,56,12,0,24,2.9036191907037026,2.7730657145026036,0.5,1784346762.107541,1784346763.534603,24,True,1784346767.647423,1784346769.328483,1784346769.328744,1784346770.984226,1784346770.154768,1.5926516375,1784346770.984496,1784346789.649138,1784346780.3034225,1784346789.649364,1784346791.294768,1784346790.4734797,1.6000250249999999,0.4994733220269765,1.5963344478492172,1.2,-0.206439375,-0.35391449999999997,-0.002830375,0.006126875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3029272,3119888,0,0,0,0,8,8,8,1,0,1784346770.984496
formal,down,56,12,1,25,2.9036191907037026,3.0341726669048015,0.5,1784346793.4537,1784346794.888563,25,True,1784346799.025398,1784346800.712047,1784346800.712322,1784346802.3493109,1784346801.5337687,1.59030556,1784346802.349532,1784346820.9834292,1784346811.671417,1784346820.983706,1784346822.6075761,1784346821.7923822,1.59097586875,0.5004117532915784,1.5906409903768342,1.2,-0.208089625,-0.3572605,-0.0028015,0.006087,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3043584,3183742,0,0,0,0,8,8,8,1,0,1784346802.349532
formal,down,24,13,0,26,-1.2740920477314557,-1.1435385715303568,0.5,1784346866.4534311,1784346867.890802,26,True,1784346872.0131211,1784346873.690753,1784346873.6909802,1784346875.348659,1784346874.5214038,0.5499876552499999,1784346875.3488598,1784346894.033024,1784346884.693591,1784346894.033275,1784346895.673722,1784346894.847949,0.5273647625,0.5004385747300679,0.5386662870459188,0.51649425,0.37777375,0.64374525,-0.0007548749999999999,-0.00050625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5394086,5392053,0,0,0,0,8,8,8,1,0,1784346875.3488598
formal,up,24,13,1,27,-1.2740920477314557,-1.4046455239325546,0.5,1784346897.8628569,1784346899.296572,27,True,1784346903.439604,1784346905.122707,1784346905.1230688,1784346906.789991,1784346905.9551706,0.518148028625,1784346906.790186,1784346925.483009,1784346916.1299014,1784346925.483266,1784346927.129537,1784346926.305616,0.510439487375,0.4999758306257112,0.5142939443106187,0.494875875,0.373005375,0.6362059999999999,-0.000609625,-0.00081,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5335567,5334466,0,0,0,0,8,8,8,1,0,1784346906.790186
formal,up,25,14,0,28,-1.1435385715303568,-1.2740920477314557,0.5,1784346927.8530529,1784346929.292864,28,True,1784346933.434519,1784346935.113775,1784346935.114233,1784346936.7430341,1784346935.9305873,0.5684211231249999,1784346936.7433012,1784346955.4438028,1784346946.079104,1784346955.444247,1784346957.097315,1784346956.2716641,0.543619729875,0.49891737440260786,0.5560472771231834,0.54172125,0.383026125,0.6540896250000001,-0.0012533750000000001,0.000212875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5469119,5425166,0,0,0,0,8,8,8,1,0,1784346936.7433012
formal,down,25,14,1,29,-1.1435385715303568,-1.0129850953292578,0.5,1784346959.235789,1784346960.663017,29,True,1784346964.7814112,1784346966.460276,1784346966.460515,1784346968.117436,1784346967.2906823,0.5478091542500001,1784346968.1176808,1784346986.7787971,1784346977.4459083,1784346986.779092,1784346988.429327,1784346987.6099167,0.5387599974999999,0.4997838898203704,0.5432865314898907,0.53239225,0.38116625,0.651248625,-0.001056875,8.749999999999999e-05,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5437954,5420000,0,0,0,0,8,8,8,1,0,1784346968.1176808
formal,down,55,15,0,30,2.7730657145026036,2.9036191907037026,0.5,1784347032.2573938,1784347033.681859,30,True,1784347037.830234,1784347039.50275,1784347039.503535,1784347041.154807,1784347040.3281288,1.64024350125,1784347041.154999,1784347059.819139,1784347050.4812214,1784347059.820322,1784347061.459167,1784347060.6418536,1.63705953875,0.49981442323312436,1.6386521108694667,1.2,-0.15719624999999998,-0.269825375,-0.002821125,0.006187625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2366762,2547569,0,0,0,0,8,8,8,1,0,1784347041.154999
formal,up,55,15,1,31,2.7730657145026036,2.6425122383015047,0.5,1784347063.613594,1784347065.0482829,31,True,1784347069.199144,1784347070.878287,1784347070.87961,1784347072.534355,1784347071.7077558,1.64108138625,1784347072.534626,1784347091.218,1784347081.8694656,1784347091.2184079,1784347092.8578,1784347092.0368843,1.6315294962499998,0.4998595873680586,1.636306782456015,1.2,-0.166202875,-0.28554762499999997,-0.002673625,0.006020125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2505480,2658087,0,0,0,0,8,8,8,1,0,1784347072.534626
formal,up,64,16,0,32,3.948047000312492,3.817493524111393,0.5,1784347103.641275,1784347105.05758,32,True,1784347109.1814132,1784347110.8544729,1784347110.856045,1784347112.496523,1784347111.673006,1.2229768162499999,1784347112.496744,1784347131.120327,1784347121.8161783,1784347131.1205661,1784347132.780637,1784347131.9536736,1.2139276575,0.5001399605011727,1.218450970350206,1.1901051249999999,-0.37227175,-0.635386875,-0.00286275,0.006894625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5272136,5434736,0,0,0,0,8,8,8,1,0,1784347112.496744
formal,down,64,16,1,33,3.948047000312492,4.078600476513591,0.5,1784347134.936482,1784347136.367649,33,True,1784347140.495765,1784347142.170079,1784347142.1715682,1784347143.806921,1784347142.9852195,1.19934846125,1784347143.807143,1784347162.454614,1784347153.1264977,1784347162.4548512,1784347164.111682,1784347163.2777677,1.18594230375,0.4997538099768313,1.1926486829622256,1.17110125,-0.376114,-0.64256675,-0.002802625,0.006742875000000001,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5323626,5522387,0,0,0,0,8,8,8,1,0,1784347143.807143
formal,down,16,17,0,34,-2.3185198573402452,-2.1879663811391463,0.5,1784347230.880333,1784347232.311916,34,True,1784347236.430353,1784347238.111229,1784347238.1120598,1784347239.7640069,1784347238.941304,0.149813821875,1784347239.764182,1784347258.437671,1784347249.0956671,1784347258.437938,1784347260.0881112,1784347259.2597494,0.132218238875,0.49976082979862285,0.14102023871412947,0.12657725000000003,0.2170475,0.370091625,0.0044468749999999994,-0.008769125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3261908,3109048,0,0,0,0,8,8,8,1,0,1784347239.764182
formal,up,16,17,1,35,-2.3185198573402452,-2.449073333541344,0.5,1784347262.240094,1784347263.68323,35,True,1784347267.794335,1784347269.4817011,1784347269.483299,1784347271.145823,1784347270.3172681,0.130877623125,1784347271.146016,1784347289.811381,1784347280.4880135,1784347289.812524,1784347291.4677792,1784347290.637823,0.11160626998749999,0.5005151378463494,0.12123201915289851,0.1112185,0.20444374999999998,0.3490875,0.004504375,-0.008843750000000001,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3068313,2889707,0,0,0,0,8,8,8,1,0,1784347271.146016
formal,up,35,18,0,36,0.16199619048062974,0.031442714279530826,0.5,1784347316.5425951,1784347317.974432,36,True,1784347322.1048791,1784347323.7869408,1784347323.788361,1784347325.4282901,1784347324.6074147,1.19331569,1784347325.4285262,1784347344.1071649,1784347334.7585452,1784347344.1076548,1784347345.7446148,1784347344.9335947,1.2000187675,0.49941161827869596,1.1966632847817225,1.17098025,0.37571975,0.642572625,-0.0022057500000000002,0.0022057500000000002,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5430501,5395187,0,0,0,0,8,8,8,1,0,1784347325.4285262
formal,down,35,18,1,37,0.16199619048062974,0.29254966668172866,0.5,1784347347.912044,1784347349.346932,37,True,1784347353.466754,1784347355.1533382,1784347355.154102,1784347356.802326,1784347355.9766884,1.18828837875,1784347356.802507,1784347375.4725828,1784347366.1457875,1784347375.4728389,1784347377.11027,1784347376.2861292,1.20638669375,0.500707979455618,1.1973503494852014,1.177012125,0.37436424999999995,0.641177125,-0.0022255,0.002250625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5427198,5460565,0,0,0,0,8,8,8,1,0,1784347356.802507
formal,down,45,19,0,38,1.4675309524916171,1.598084428692716,0.5,1784347393.579011,1784347395.0045571,38,True,1784347399.1244211,1784347400.7939079,1784347400.794631,1784347402.4446201,1784347401.6229243,1.6387353075,1784347402.444833,1784347421.1166432,1784347411.7872858,1784347421.116956,1784347422.773587,1784347421.9478436,1.6548227,0.5000935730658781,1.646780509096638,1.2,0.149413875,0.256857625,-0.003881125,0.006573875,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2284191,2365576,0,0,0,0,8,8,8,1,0,1784347402.444833
formal,up,45,19,1,39,1.4675309524916171,1.3369774762905182,0.5,1784347424.924196,1784347426.3718631,39,True,1784347430.504298,1784347432.177334,1784347432.178685,1784347433.824615,1784347432.999782,1.65197389125,1784347433.8247921,1784347452.465347,1784347443.1434515,1784347452.46595,1784347454.123174,1784347453.2991133,1.6610230475,0.49970460961453306,1.6564957963412472,1.2,0.14455412499999998,0.248796625,-0.0039355,0.006645375,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-2153434,2387256,0,0,0,0,8,8,8,1,0,1784347433.8247921
formal,up,58,20,0,40,3.1647261431059004,3.0341726669048015,0.5,1784347470.575583,1784347472.015244,40,True,1784347476.132329,1784347477.8197162,1784347477.821024,1784347479.464513,1784347478.6412597,1.5318211925,1784347479.464851,1784347498.144352,1784347488.8016639,1784347498.14547,1784347499.802238,1784347498.9707766,1.5254532687500002,0.49978581692156326,1.5286385945265122,1.2,-0.250905,-0.429610375,-0.004425999999999999,0.0092445,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3603792,3833126,0,0,0,0,8,8,8,1,0,1784347479.464851
formal,down,58,20,1,41,3.1647261431059004,3.2952796193069993,0.5,1784347501.983776,1784347503.41364,41,True,1784347507.523934,1784347509.203938,1784347509.2047749,1784347510.85775,1784347510.029371,1.5182474574999998,1784347510.857949,1784347529.544072,1784347520.2020187,1784347529.544298,1784347531.2106261,1784347530.3738494,1.5132201475,0.5000200806443835,1.5157337015483756,1.2,-0.25791675000000003,-0.44206275000000006,-0.004377625,0.0092245,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-3703554,3916966,0,0,0,0,8,8,8,1,0,1784347510.857949
formal,down,22,21,0,42,-1.535199000133653,-1.4046455239325542,0.5,1784347582.119045,1784347583.571501,42,True,1784347587.694241,1784347589.3722858,1784347589.37368,1784347591.020542,1784347590.2033148,0.42497522637499996,1784347591.020737,1784347609.680796,1784347600.3498845,1784347609.682303,1784347611.3331652,1784347610.5065148,0.408887836125,0.49975224228744397,0.4169355170250093,0.401419625,0.348586125,0.5938246249999999,0.00338175,-0.007262625,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-5036874,4912044,0,0,0,0,8,8,8,1,0,1784347591.020737
formal,up,22,21,1,43,-1.535199000133653,-1.665752476334752,0.5,1784347613.488676,1784347614.9185228,43,True,1784347619.059854,1784347620.729692,1784347620.731146,1784347622.382733,1784347621.55624,0.393303177,1784347622.382926,1784347641.030391,1784347631.717083,1784347641.030932,1784347642.6780019,1784347641.8560207,0.39213013799999996,0.500539542377722,0.3927160245957488,0.38174700000000006,0.342498375,0.5840462499999999,0.003493625,-0.00741525,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4940161,4813383,0,0,0,0,8,8,8,1,0,1784347622.382926
formal,up,39,22,0,44,0.6842100952850245,0.5536566190839256,0.5,1784347664.902661,1784347666.3399198,44,True,1784347670.471165,1784347672.144066,1784347672.1454709,1784347673.7913978,1784347672.9662023,1.42423677,1784347673.791609,1784347692.4686568,1784347683.1329014,1784347692.468965,1784347694.11175,1784347693.2878234,1.43043711875,0.5002897692671221,1.4273387410455132,1.2,0.304694625,0.5218705,-0.001874125,0.00244125,1,acq,163840,163840,0,128,True,False,1,1200000,8381618,False,-4458119,4460067,0,0,0,0,8,8,8,1,0,1784347673.791609
