window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
10,1,2,sentinel,down,0,0,1,-4.407375476557824,1784361533.236801,1784361535.5506182,1784361534.3937097,0.268712,-0.223404,-0.382019,0.003937,-0.005751,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3302050,3166974,0,0,0,0,1,1,1784361533.236801
11,1,3,sentinel,down,0,0,1,-4.407375476557824,1784361535.550831,1784361537.871788,1784361536.7113094,0.269906,-0.223713,-0.382556,0.003899,-0.005767,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3271563,3206692,0,0,0,0,1,1,1784361535.550831
12,1,4,sentinel,down,0,0,1,-4.407375476557824,1784361537.87217,1784361540.200424,1784361539.0362968,0.27125,-0.224151,-0.383353,0.003875,-0.005744,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3247766,3202712,0,0,0,0,1,1,1784361537.87217
13,1,5,sentinel,down,0,0,1,-4.407375476557824,1784361540.200654,1784361542.522966,1784361541.36181,0.272624,-0.224692,-0.384217,0.003915,-0.005752,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3321528,3197715,0,0,0,0,1,1,1784361540.200654
14,1,6,sentinel,down,0,0,1,-4.407375476557824,1784361542.5231879,1784361544.850817,1784361543.6870024,0.273888,-0.225062,-0.384934,0.00389,-0.005757,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3276559,3201865,0,0,0,0,1,1,1784361542.5231879
15,1,7,sentinel,down,0,0,1,-4.407375476557824,1784361544.851155,1784361547.1769788,1784361546.014067,0.274948,-0.225315,-0.385349,0.003886,-0.005747,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3312890,3204321,0,0,0,0,1,1,1784361544.851155
16,2,0,sentinel,down,80,1,0,6.036902619530071,1784361672.05212,1784361674.374837,1784361673.2134786,0.267175,-0.224891,-0.382216,0.00346,-0.005165,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3211265,3182387,0,0,0,0,1,1,1784361672.05212
17,2,1,sentinel,down,80,1,0,6.036902619530071,1784361674.375077,1784361676.699064,1784361675.5370705,0.264163,-0.223938,-0.38065,0.003501,-0.005182,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3197715,3173495,0,0,0,0,1,1,1784361674.375077
18,2,2,sentinel,down,80,1,0,6.036902619530071,1784361676.69932,1784361679.0175931,1784361677.8584566,0.261379,-0.222975,-0.37916,0.003468,-0.005183,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3206946,3162655,0,0,0,0,1,1,1784361676.69932
19,2,3,sentinel,down,80,1,0,6.036902619530071,1784361679.017819,1784361681.3440151,1784361680.180917,0.258385,-0.221823,-0.377181,0.003468,-0.005179,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3192380,3153339,0,0,0,0,1,1,1784361679.017819
20,2,4,sentinel,down,80,1,0,6.036902619530071,1784361681.3443542,1784361683.667286,1784361682.50582,0.255967,-0.221189,-0.376115,0.003467,-0.005195,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3212112,3128187,0,0,0,0,1,1,1784361681.3443542
21,2,5,sentinel,down,80,1,0,6.036902619530071,1784361683.6675289,1784361685.990779,1784361684.829154,0.2533,-0.220062,-0.374431,0.003505,-0.005208,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3170869,3120057,0,0,0,0,1,1,1784361683.6675289
22,2,6,sentinel,down,80,1,0,6.036902619530071,1784361685.9910169,1784361688.312323,1784361687.15167,0.250824,-0.219285,-0.372935,0.003517,-0.005178,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3143854,3112350,0,0,0,0,1,1,1784361685.9910169
23,2,7,sentinel,down,80,1,0,6.036902619530071,1784361688.312551,1784361690.635167,1784361689.4738588,0.248529,-0.218481,-0.371614,0.003531,-0.005226,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3198562,3101764,0,0,0,0,1,1,1784361688.312551
24,3,0,sentinel,up,80,1,1,6.036902619530071,1784361703.211191,1784361705.530192,1784361704.3706913,0.235118,-0.213614,-0.363276,0.003535,-0.005235,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3070345,3025884,0,0,0,0,1,1,1784361703.211191
25,3,1,sentinel,up,80,1,1,6.036902619530071,1784361705.5304372,1784361707.8524952,1784361706.6914663,0.233014,-0.212636,-0.361885,0.003535,-0.005245,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3067889,3003696,0,0,0,0,1,1,1784361705.5304372
26,3,2,sentinel,up,80,1,1,6.036902619530071,1784361707.85278,1784361710.167635,1784361709.0102077,0.231302,-0.212136,-0.360821,0.003532,-0.005226,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3041890,3002426,0,0,0,0,1,1,1784361707.85278
27,3,3,sentinel,up,80,1,1,6.036902619530071,1784361710.167853,1784361712.490363,1784361711.329108,0.229417,-0.211291,-0.359686,0.003497,-0.005283,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3067381,2993534,0,0,0,0,1,1,1784361710.167853
28,3,4,sentinel,up,80,1,1,6.036902619530071,1784361712.49058,1784361714.810859,1784361713.6507196,0.227664,-0.210707,-0.358495,0.003519,-0.005253,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3084573,2993788,0,0,0,0,1,1,1784361712.49058
29,3,5,sentinel,up,80,1,1,6.036902619530071,1784361714.8111181,1784361717.137604,1784361715.974361,0.225984,-0.21006,-0.357461,0.003554,-0.00528,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3036724,2984218,0,0,0,0,1,1,1784361714.8111181
30,3,6,sentinel,up,80,1,1,6.036902619530071,1784361717.137845,1784361719.4505541,1784361718.2941995,0.224311,-0.209451,-0.356435,0.003538,-0.005286,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3048242,2977358,0,0,0,0,1,1,1784361717.137845
31,3,7,sentinel,up,80,1,1,6.036902619530071,1784361719.4508328,1784361721.771594,1784361720.6112134,0.22262,-0.208715,-0.355229,0.003533,-0.005291,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3011487,2971938,0,0,0,0,1,1,1784361719.4508328
32,4,0,formal,up,18,2,0,-2.057412904938048,1784361821.110414,1784361823.435313,1784361822.2728634,0.179644,0.189322,0.322937,0.000486,-0.001945,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2746416,2703394,0,0,0,0,1,1,1784361821.110414
33,4,1,formal,up,18,2,0,-2.057412904938048,1784361823.435678,1784361825.755229,1784361824.5954535,0.177603,0.188208,0.321042,0.000549,-0.001957,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2718723,2703818,0,0,0,0,1,1,1784361823.435678
34,4,2,formal,up,18,2,0,-2.057412904938048,1784361825.755463,1784361828.07692,1784361826.9161916,0.176071,0.187608,0.320099,0.000525,-0.001967,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2719570,2674939,0,0,0,0,1,1,1784361825.755463
35,4,3,formal,up,18,2,0,-2.057412904938048,1784361828.0771682,1784361830.395366,1784361829.236267,0.17445,0.18682,0.318819,0.000556,-0.00194,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2712032,2685864,0,0,0,0,1,1,1784361828.0771682
36,4,4,formal,up,18,2,0,-2.057412904938048,1784361830.395614,1784361832.715352,1784361831.5554829,0.172845,0.186069,0.317559,0.000548,-0.001999,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2704326,2678242,0,0,0,0,1,1,1784361830.395614
37,4,5,formal,up,18,2,0,-2.057412904938048,1784361832.7156749,1784361835.024905,1784361833.8702898,0.171401,0.185345,0.316412,0.000567,-0.002019,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2688574,2649025,0,0,0,0,1,1,1784361832.7156749
38,4,6,formal,up,18,2,0,-2.057412904938048,1784361835.0252512,1784361837.340744,1784361836.1829977,0.170122,0.184855,0.315522,0.00059,-0.002031,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2684594,2655631,0,0,0,0,1,1,1784361835.0252512
39,4,7,formal,up,18,2,0,-2.057412904938048,1784361837.341025,1784361839.666629,1784361838.503827,0.168834,0.184231,0.314425,0.000598,-0.002032,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2674516,2639625,0,0,0,0,1,1,1784361837.341025
40,5,0,formal,down,18,2,1,-2.057412904938048,1784361852.285328,1784361854.619534,1784361853.452431,0.161396,0.18043,0.308172,0.000659,-0.002126,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2622857,2597112,0,0,0,0,1,1,1784361852.285328
41,5,1,formal,down,18,2,1,-2.057412904938048,1784361854.619852,1784361856.9595048,1784361855.7896786,0.160386,0.179946,0.307346,0.000668,-0.002137,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2619130,2582545,0,0,0,0,1,1,1784361854.619852
42,5,2,formal,down,18,2,1,-2.057412904938048,1784361856.959879,1784361859.294792,1784361858.1273355,0.15953,0.179618,0.306776,0.000654,-0.002156,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2613795,2581275,0,0,0,0,1,1,1784361856.959879
43,5,3,formal,down,18,2,1,-2.057412904938048,1784361859.2951,1784361861.6227689,1784361860.4589343,0.158514,0.179014,0.30583,0.000688,-0.002129,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2612609,2573823,0,0,0,0,1,1,1784361859.2951
44,5,4,formal,down,18,2,1,-2.057412904938048,1784361861.622987,1784361863.96134,1784361862.7921634,0.157624,0.178628,0.305145,0.000731,-0.002124,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2595164,2550618,0,0,0,0,1,1,1784361861.622987
45,5,5,formal,down,18,2,1,-2.057412904938048,1784361863.9615748,1784361866.302005,1784361865.13179,0.156798,0.178194,0.304458,0.0007,-0.002137,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2600245,2560357,0,0,0,0,1,1,1784361863.9615748
46,5,6,formal,down,18,2,1,-2.057412904938048,1784361866.302485,1784361868.644573,1784361867.4735289,0.155879,0.177793,0.303621,0.000714,-0.002202,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2591522,2544690,0,0,0,0,1,1,1784361866.302485
47,5,7,formal,down,18,2,1,-2.057412904938048,1784361868.644863,1784361870.997167,1784361869.821015,0.15508,0.177333,0.30292,0.00072,-0.002156,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2577633,2552905,0,0,0,0,1,1,1784361868.644863
48,6,0,formal,down,62,3,0,3.6869400479102943,1784361945.4630542,1784361947.793728,1784361946.6283913,1.2,-0.239468,-0.409567,0.000304,0.000756,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3418665,3463549,0,0,0,0,1,1,1784361945.4630542
49,6,1,formal,down,62,3,0,3.6869400479102943,1784361947.793975,1784361950.124214,1784361948.9590945,1.2,-0.240165,-0.410728,0.000316,0.000747,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3443648,3484891,0,0,0,0,1,1,1784361947.793975
50,6,2,formal,down,62,3,0,3.6869400479102943,1784361950.124434,1784361952.450903,1784361951.2876685,1.2,-0.240633,-0.411811,0.000403,0.000703,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3464312,3494376,0,0,0,0,1,1,1784361950.124434
51,6,3,formal,down,62,3,0,3.6869400479102943,1784361952.451143,1784361954.7816792,1784361953.6164112,1.2,-0.241332,-0.412857,0.000337,0.000701,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3464227,3562210,0,0,0,0,1,1,1784361952.451143
52,6,4,formal,down,62,3,0,3.6869400479102943,1784361954.78193,1784361957.112372,1784361955.947151,1.2,-0.241827,-0.413758,0.000317,0.000639,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3458129,3531130,0,0,0,0,1,1,1784361954.78193
53,6,5,formal,down,62,3,0,3.6869400479102943,1784361957.1126301,1784361959.4553778,1784361958.284004,1.2,-0.242396,-0.414918,0.000335,0.000669,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3447205,3544003,0,0,0,0,1,1,1784361957.1126301
54,6,6,formal,down,62,3,0,3.6869400479102943,1784361959.4556,1784361961.777081,1784361960.6163406,1.2,-0.24274,-0.415388,0.000413,0.00071,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3488702,3533078,0,0,0,0,1,1,1784361959.4556
55,6,7,formal,down,62,3,0,3.6869400479102943,1784361961.777348,1784361964.118975,1784361962.9481616,1.2,-0.243048,-0.416053,0.000418,0.000573,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3493275,3552895,0,0,0,0,1,1,1784361961.777348
56,7,0,formal,up,62,3,1,3.6869400479102943,1784361976.794448,1784361979.124491,1784361977.9594693,1.2,-0.245155,-0.419716,0.000463,0.000612,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3569578,3645119,0,0,0,0,1,1,1784361976.794448
57,7,1,formal,up,62,3,1,3.6869400479102943,1784361979.1247811,1784361981.4591181,1784361980.2919497,1.2,-0.245766,-0.420785,0.00051,0.000574,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3563396,3578724,0,0,0,0,1,1,1784361979.1247811
58,7,2,formal,up,62,3,1,3.6869400479102943,1784361981.4593768,1784361983.793922,1784361982.6266494,1.2,-0.246251,-0.421585,0.000482,0.000564,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3581858,3589141,0,0,0,0,1,1,1784361981.4593768
59,7,3,formal,up,62,3,1,3.6869400479102943,1784361983.794147,1784361986.13553,1784361984.9648385,1.2,-0.246743,-0.42245,0.000468,0.000516,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3537905,3603961,0,0,0,0,1,1,1784361983.794147
60,7,4,formal,up,62,3,1,3.6869400479102943,1784361986.1357608,1784361988.467963,1784361987.3018618,1.2,-0.246869,-0.422709,0.00051,0.000505,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3531045,3606671,0,0,0,0,1,1,1784361986.1357608
61,7,5,formal,up,62,3,1,3.6869400479102943,1784361988.468192,1784361990.809408,1784361989.6388001,1.2,-0.247069,-0.423038,0.000491,0.00048,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3542732,3609212,0,0,0,0,1,1,1784361988.468192
62,7,6,formal,up,62,3,1,3.6869400479102943,1784361990.809636,1784361993.141695,1784361991.9756656,1.2,-0.247422,-0.42367,0.000537,0.000453,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3560517,3586346,0,0,0,0,1,1,1784361990.809636
63,7,7,formal,up,62,3,1,3.6869400479102943,1784361993.141975,1784361995.486423,1784361994.314199,1.2,-0.24784,-0.424504,0.000507,0.000506,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3538244,3605655,0,0,0,0,1,1,1784361993.141975
64,8,0,formal,up,78,4,0,5.775795667127873,1784362026.886879,1784362029.2128901,1784362028.0498846,0.294985,-0.231858,-0.394267,0.002674,-0.00347,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3324916,3334316,0,0,0,0,1,1,1784362026.886879
65,8,1,formal,up,78,4,0,5.775795667127873,1784362029.213094,1784362031.550186,1784362030.38164,0.292822,-0.23137,-0.393458,0.0027,-0.00347,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3314753,3312043,0,0,0,0,1,1,1784362029.213094
66,8,2,formal,up,78,4,0,5.775795667127873,1784362031.550486,1784362033.873632,1784362032.712059,0.290625,-0.23068,-0.392271,0.002694,-0.003467,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3307386,3327541,0,0,0,0,1,1,1784362031.550486
67,8,3,formal,up,78,4,0,5.775795667127873,1784362033.87385,1784362036.209755,1784362035.0418024,0.288467,-0.229937,-0.391076,0.002664,-0.003545,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3259876,3292227,0,0,0,0,1,1,1784362033.87385
68,8,4,formal,up,78,4,0,5.775795667127873,1784362036.210891,1784362038.5532959,1784362037.3820934,0.286705,-0.229514,-0.390431,0.002718,-0.003476,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3300272,3302389,0,0,0,0,1,1,1784362036.210891
69,8,5,formal,up,78,4,0,5.775795667127873,1784362038.553514,1784362040.894315,1784362039.7239146,0.28488,-0.228957,-0.38949,0.002655,-0.003528,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3277067,3278677,0,0,0,0,1,1,1784362038.553514
70,8,6,formal,up,78,4,0,5.775795667127873,1784362040.894546,1784362043.234216,1784362042.0643811,0.283025,-0.228341,-0.388469,0.002699,-0.003529,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3289771,3281556,0,0,0,0,1,1,1784362040.894546
71,8,7,formal,up,78,4,0,5.775795667127873,1784362043.235285,1784362045.571576,1784362044.4034305,0.281067,-0.227589,-0.387299,0.002748,-0.003521,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3278761,3281133,0,0,0,0,1,1,1784362043.235285
72,9,0,formal,down,78,4,1,5.775795667127873,1784362058.302847,1784362060.634836,1784362059.4688416,0.270955,-0.224388,-0.38192,0.002734,-0.00358,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3228203,3206523,0,0,0,0,1,1,1784362058.302847
73,9,1,formal,down,78,4,1,5.775795667127873,1784362060.635069,1784362062.966769,1784362061.800919,0.269454,-0.223836,-0.381083,0.002707,-0.00362,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3202712,3203643,0,0,0,0,1,1,1784362060.635069
74,9,2,formal,down,78,4,1,5.775795667127873,1784362062.9672341,1784362065.311496,1784362064.1393652,0.268241,-0.223514,-0.380519,0.00272,-0.00365,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3215330,3199155,0,0,0,0,1,1,1784362062.9672341
75,9,3,formal,down,78,4,1,5.775795667127873,1784362065.311757,1784362067.662207,1784362066.4869819,0.266617,-0.222781,-0.379357,0.002753,-0.003612,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3237095,3186875,0,0,0,0,1,1,1784362065.311757
76,9,4,formal,down,78,4,1,5.775795667127873,1784362067.663296,1784362070.002409,1784362068.8328524,0.265433,-0.222519,-0.378794,0.002761,-0.003677,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3219395,3172987,0,0,0,0,1,1,1784362067.663296
77,9,5,formal,down,78,4,1,5.775795667127873,1784362070.002656,1784362072.333965,1784362071.1683106,0.264018,-0.222004,-0.377903,0.002753,-0.003614,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3233030,3176713,0,0,0,0,1,1,1784362070.002656
78,9,6,formal,down,78,4,1,5.775795667127873,1784362072.334285,1784362074.678399,1784362073.506342,0.262845,-0.221609,-0.377389,0.002748,-0.003614,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3198308,3172902,0,0,0,0,1,1,1784362072.334285
79,9,7,formal,down,78,4,1,5.775795667127873,1784362074.678625,1784362077.020406,1784362075.8495154,0.261599,-0.221224,-0.376644,0.002761,-0.00364,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3182980,3160876,0,0,0,0,1,1,1784362074.678625
80,10,0,formal,down,2,5,0,-4.1462685241556265,1784362194.705557,1784362197.0428438,1784362195.8742003,0.102799,-0.148984,-0.254548,0.002342,-0.003805,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2203061,2126164,0,0,0,0,1,1,1784362194.705557
81,10,1,formal,down,2,5,0,-4.1462685241556265,1784362197.04397,1784362199.384843,1784362198.2144065,0.104882,-0.150393,-0.256918,0.002305,-0.003794,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2220845,2156398,0,0,0,0,1,1,1784362197.04397
82,10,2,formal,down,2,5,0,-4.1462685241556265,1784362199.385151,1784362201.718264,1784362200.5517075,0.106927,-0.151746,-0.259358,0.002321,-0.003786,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2219659,2171557,0,0,0,0,1,1,1784362199.385151
83,10,3,formal,down,2,5,0,-4.1462685241556265,1784362201.718488,1784362204.04757,1784362202.883029,0.108804,-0.152986,-0.261533,0.002318,-0.003766,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2250232,2192475,0,0,0,0,1,1,1784362201.718488
84,10,4,formal,down,2,5,0,-4.1462685241556265,1784362204.047797,1784362206.3781068,1784362205.212952,0.110486,-0.15393,-0.263204,0.002314,-0.003737,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2252603,2219575,0,0,0,0,1,1,1784362204.047797
85,10,5,formal,down,2,5,0,-4.1462685241556265,1784362206.378356,1784362208.719136,1784362207.548746,0.112307,-0.155128,-0.265224,0.002312,-0.003735,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2277162,2233802,0,0,0,0,1,1,1784362206.378356
86,10,6,formal,down,2,5,0,-4.1462685241556265,1784362208.719379,1784362211.070796,1784362209.8950875,0.113938,-0.156155,-0.266948,0.002287,-0.003727,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2270811,2241678,0,0,0,0,1,1,1784362208.719379
87,10,7,formal,down,2,5,0,-4.1462685241556265,1784362211.071054,1784362213.404703,1784362212.2378783,0.115571,-0.157139,-0.26872,0.002302,-0.003718,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2306295,2241763,0,0,0,0,1,1,1784362211.071054
88,11,0,formal,up,2,5,1,-4.1462685241556265,1784362226.10516,1784362228.4434829,1784362227.2743216,0.125213,-0.162927,-0.278661,0.002263,-0.003653,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2376670,2341948,0,0,0,0,1,1,1784362226.10516
89,11,1,formal,up,2,5,1,-4.1462685241556265,1784362228.445649,1784362230.775182,1784362229.6104155,0.12652,-0.163662,-0.279964,0.002252,-0.003612,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2366084,2344997,0,0,0,0,1,1,1784362228.445649
90,11,2,formal,up,2,5,1,-4.1462685241556265,1784362230.775456,1784362233.091535,1784362231.9334955,0.127941,-0.164573,-0.28153,0.002266,-0.00361,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2423079,2356260,0,0,0,0,1,1,1784362230.775456
91,11,3,formal,up,2,5,1,-4.1462685241556265,1784362233.0918322,1784362235.426357,1784362234.2590947,0.129056,-0.165083,-0.282435,0.002256,-0.003646,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2401737,2367863,0,0,0,0,1,1,1784362233.0918322
92,11,4,formal,up,2,5,1,-4.1462685241556265,1784362235.42686,1784362237.7512221,1784362236.5890412,0.13047,-0.166009,-0.28394,0.002268,-0.003586,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2414271,2368117,0,0,0,0,1,1,1784362235.42686
93,11,5,formal,up,2,5,1,-4.1462685241556265,1784362237.751499,1784362240.0929868,1784362238.9222429,0.131677,-0.166641,-0.28512,0.00225,-0.0036,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2415033,2397249,0,0,0,0,1,1,1784362237.751499
94,11,6,formal,up,2,5,1,-4.1462685241556265,1784362240.093477,1784362242.4303691,1784362241.261923,0.132994,-0.167437,-0.286527,0.002233,-0.003577,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2440270,2405294,0,0,0,0,1,1,1784362240.093477
95,11,7,formal,up,2,5,1,-4.1462685241556265,1784362242.4306161,1784362244.766737,1784362243.5986767,0.134093,-0.16796,-0.287492,0.002239,-0.003583,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2455345,2407581,0,0,0,0,1,1,1784362242.4306161
