dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
99,6,pre,3,1784361944.4257421,1784361944.6358871,1784361944.5308146,1.28849942
100,6,pre,4,1784361944.636064,1784361944.842529,1784361944.7392964,1.29252126
101,6,pre,5,1784361944.842706,1784361945.0437708,1784361944.9432383,1.28045572
102,6,pre,6,1784361945.044008,1784361945.2523782,1784361945.1481931,1.26302771
103,6,pre,7,1784361945.252639,1784361945.46277,1784361945.3577046,1.27375264
104,6,post,0,1784361964.119228,1784361964.328161,1784361964.2236943,1.27375264
105,6,post,1,1784361964.3283489,1784361964.5384839,1784361964.4334164,1.23353417
106,6,post,2,1784361964.5387409,1784361964.741245,1784361964.639993,1.26436833
107,6,post,3,1784361964.741429,1784361964.943143,1784361964.842286,1.26570895
108,6,post,4,1784361964.943326,1784361965.146224,1784361965.044775,1.23755601
109,6,post,5,1784361965.146533,1784361965.356699,1784361965.251616,1.25766525
110,6,post,6,1784361965.356894,1784361965.560586,1784361965.45874,1.27777449
111,6,post,7,1784361965.560837,1784361965.770984,1784361965.6659105,1.27777449
112,7,pre,0,1784361975.1625862,1784361975.368007,1784361975.2652965,1.26839018
113,7,pre,1,1784361975.368203,1784361975.568925,1784361975.468564,1.2536434
114,7,pre,2,1784361975.56915,1784361975.771947,1784361975.6705484,1.24291848
115,7,pre,3,1784361975.772116,1784361975.9745831,1784361975.8733497,1.26034648
116,7,pre,4,1784361975.974758,1784361976.181324,1784361976.078041,1.2362154
117,7,pre,5,1784361976.1815228,1784361976.3837702,1784361976.2826467,1.26302771
118,7,pre,6,1784361976.383959,1784361976.5855339,1784361976.4847465,1.25766525
119,7,pre,7,1784361976.5858061,1784361976.79421,1784361976.6900082,1.26302771
120,7,post,0,1784361995.4867141,1784361995.693512,1784361995.5901132,1.26436833
121,7,post,1,1784361995.69378,1784361995.903921,1784361995.7988505,1.26570895
122,7,post,2,1784361995.904099,1784361996.105029,1784361996.004564,1.24828094
123,7,post,3,1784361996.105234,1784361996.3103008,1784361996.2077675,1.25900587
124,7,post,4,1784361996.3105202,1784361996.520705,1784361996.4156127,1.2362154
125,7,post,5,1784361996.520885,1784361996.72519,1784361996.6230373,1.26302771
126,7,post,6,1784361996.725367,1784361996.933769,1784361996.829568,1.23487478
127,7,post,7,1784361996.933964,1784361997.144128,1784361997.039046,1.23353417
128,8,pre,0,1784362025.233085,1784362025.443202,1784362025.3381433,0.304487376
129,8,pre,1,1784362025.4433658,1784362025.653504,1784362025.5484347,0.313871687
130,8,pre,2,1784362025.653675,1784362025.854496,1784362025.7540855,0.332640309
131,8,pre,3,1784362025.854675,1784362026.059693,1784362025.957184,0.300465529
132,8,pre,4,1784362026.059894,1784362026.2621162,1784362026.161005,0.305827992
133,8,pre,5,1784362026.262353,1784362026.4725068,1784362026.3674297,0.308509224
134,8,pre,6,1784362026.472746,1784362026.676388,1784362026.5745668,0.291081218
135,8,pre,7,1784362026.676568,1784362026.886693,1784362026.7816305,0.312531072
136,8,post,0,1784362045.571854,1784362045.777505,1784362045.6746795,0.311190456
137,8,post,1,1784362045.7777019,1784362045.9866571,1784362045.8821795,0.301806145
138,8,post,2,1784362045.986848,1784362046.1916,1784362046.089224,0.273653212
139,8,post,3,1784362046.191788,1784362046.392421,1784362046.2921045,0.273653212
140,8,post,4,1784362046.392603,1784362046.60164,1784362046.4971213,0.301806145
141,8,post,5,1784362046.601907,1784362046.802531,1784362046.702219,0.295103065
142,8,post,6,1784362046.802717,1784362047.010745,1784362046.9067311,0.276334443
143,8,post,7,1784362047.011071,1784362047.21446,1784362047.1127653,0.29376245
144,9,pre,0,1784362056.6353972,1784362056.845602,1784362056.7404995,0.277675059
145,9,pre,1,1784362056.845865,1784362057.053118,1784362056.9494915,0.28705937
146,9,pre,2,1784362057.0533319,1784362057.25997,1784362057.156651,0.279015675
147,9,pre,3,1784362057.260287,1784362057.470518,1784362057.3654027,0.262928285
148,9,pre,4,1784362057.470724,1784362057.67655,1784362057.573637,0.27097198
149,9,pre,5,1784362057.676801,1784362057.8849611,1784362057.780881,0.297784297
150,9,pre,6,1784362057.8851619,1784362058.092062,1784362057.988612,0.269631364
151,9,pre,7,1784362058.0925171,1784362058.3026502,1784362058.1975837,0.257565821
152,9,post,0,1784362077.0214632,1784362077.225336,1784362077.1233997,0.296443681
153,9,post,1,1784362077.2256372,1784362077.4358022,1784362077.3307197,0.264268901
154,9,post,2,1784362077.436052,1784362077.6430411,1784362077.5395465,0.261587669
155,9,post,3,1784362077.6432462,1784362077.844254,1784362077.74375,0.257565821
156,9,post,4,1784362077.844453,1784362078.054592,1784362077.9495225,0.27097198
157,9,post,5,1784362078.054788,1784362078.2590232,1784362078.1569057,0.274993828
158,9,post,6,1784362078.259306,1784362078.46159,1784362078.360448,0.289740602
159,9,post,7,1784362078.461788,1784362078.6670341,1784362078.5644112,0.252203358
160,10,pre,0,1784362193.0338602,1784362193.2428951,1784362193.1383777,0.12216362
161,10,pre,1,1784362193.243146,1784362193.453293,1784362193.3482194,0.111438693
162,10,pre,2,1784362193.453504,1784362193.656014,1784362193.554759,0.115460541
163,10,pre,3,1784362193.656202,1784362193.866316,1784362193.761259,0.0899888394
164,10,pre,4,1784362193.866734,1784362194.076897,1784362193.9718156,0.114119925
165,10,pre,5,1784362194.0771132,1784362194.284574,1784362194.1808436,0.10607623
166,10,pre,6,1784362194.2847621,1784362194.494913,1784362194.3898377,0.119482388
167,10,pre,7,1784362194.495191,1784362194.705339,1784362194.600265,0.0966919187
168,10,post,0,1784362213.4057631,1784362213.609527,1784362213.5076451,0.126185468
169,10,post,1,1784362213.610625,1784362213.8135302,1784362213.7120776,0.12216362
170,10,post,2,1784362213.813699,1784362214.0238478,1784362213.9187734,0.130207315
171,10,post,3,1784362214.024054,1784362214.226235,1784362214.1251445,0.108757461
172,10,post,4,1784362214.226506,1784362214.43665,1784362214.331578,0.142272858
173,10,post,5,1784362214.4368708,1784362214.646286,1784362214.5415783,0.13825101
174,10,post,6,1784362214.646493,1784362214.8472362,1784362214.7468646,0.115460541
175,10,post,7,1784362214.847428,1784362215.0575302,1784362214.9524791,0.127526083
176,11,pre,0,1784362224.451661,1784362224.653408,1784362224.5525346,0.136910394
177,11,pre,1,1784362224.653589,1784362224.859495,1784362224.756542,0.151657169
178,11,pre,2,1784362224.8596969,1784362225.062876,1784362224.9612865,0.136910394
179,11,pre,3,1784362225.063047,1784362225.268281,1784362225.165664,0.142272858
180,11,pre,4,1784362225.268472,1784362225.47861,1784362225.3735409,0.139591626
181,11,pre,5,1784362225.478796,1784362225.688926,1784362225.5838609,0.144954089
182,11,pre,6,1784362225.689161,1784362225.894635,1784362225.791898,0.139591626
183,11,pre,7,1784362225.894818,1784362226.10498,1784362225.999899,0.135569778
184,11,post,0,1784362244.767025,1784362244.9765382,1784362244.8717816,0.139591626
185,11,post,1,1784362244.976789,1784362245.179908,1784362245.0783486,0.159700864
186,11,post,2,1784362245.1800692,1784362245.385525,1784362245.282797,0.136910394
187,11,post,3,1784362245.3857212,1784362245.595464,1784362245.4905925,0.157019632
188,11,post,4,1784362245.595644,1784362245.795986,1784362245.695815,0.135569778
189,11,post,5,1784362245.796171,1784362246.006321,1784362245.901246,0.175788254
190,11,post,6,1784362246.00654,1784362246.208155,1784362246.1073475,0.150316553
191,11,post,7,1784362246.2083461,1784362246.4100292,1784362246.3091877,0.131547931
192,12,pre,0,1784362301.757497,1784362301.958627,1784362301.858062,1.2107437
193,12,pre,1,1784362301.959072,1784362302.1601331,1784362302.0596027,1.18795323
194,12,pre,2,1784362302.160321,1784362302.362442,1784362302.2613816,1.21342493
195,12,pre,3,1784362302.3626182,1784362302.566742,1784362302.4646802,1.20404062
196,12,pre,4,1784362302.566932,1784362302.769678,1784362302.668305,1.20672185
197,12,pre,5,1784362302.769871,1784362302.979611,1784362302.874741,1.21476554
198,12,pre,6,1784362302.979794,1784362303.1833532,1784362303.0815735,1.22951232
199,12,pre,7,1784362303.183521,1784362303.384106,1784362303.2838135,1.19331569
200,12,post,0,1784362322.056993,1784362322.2600708,1784362322.158532,1.2281717
201,12,post,1,1784362322.2604191,1784362322.468406,1784362322.3644125,1.21342493
202,12,post,2,1784362322.46859,1784362322.6787698,1784362322.57368,1.20538123
203,12,post,3,1784362322.679001,1784362322.88152,1784362322.7802606,1.23755601
204,12,post,4,1784362322.881719,1784362323.0918772,1784362322.9867983,1.19331569
205,12,post,5,1784362323.092138,1784362323.3023942,1784362323.197266,1.21476554
206,12,post,6,1784362323.302617,1784362323.512745,1784362323.407681,1.20940308
207,12,post,7,1784362323.512939,1784362323.721442,1784362323.6171904,1.22549047
208,13,pre,0,1784362333.12895,1784362333.332951,1784362333.2309506,1.18661261
209,13,pre,1,1784362333.3331242,1784362333.534679,1784362333.4339015,1.2281717
210,13,pre,2,1784362333.5348601,1784362333.735065,1784362333.6349626,1.22951232
211,13,pre,3,1784362333.7352471,1784362333.9454029,1784362333.8403249,1.19331569
212,13,pre,4,1784362333.9455721,1784362334.146434,1784362334.046003,1.21342493
213,13,pre,5,1784362334.1466398,1784362334.3519611,1784362334.2493005,1.20538123
214,13,pre,6,1784362334.352289,1784362334.561397,1784362334.456843,1.22683109
215,13,pre,7,1784362334.5615711,1784362334.762184,1784362334.6618776,1.20672185
216,13,post,0,1784362353.4112809,1784362353.62139,1784362353.5163355,1.20672185
217,13,post,1,1784362353.622407,1784362353.8325179,1784362353.7274623,1.2107437
218,13,post,2,1784362353.832696,1784362354.034206,1784362353.933451,1.20135938
219,13,post,3,1784362354.0346198,1784362354.237615,1784362354.1361175,1.2281717
220,13,post,4,1784362354.237785,1784362354.443418,1784362354.3406014,1.22146862
221,13,post,5,1784362354.443604,1784362354.649983,1784362354.5467935,1.25766525
222,13,post,6,1784362354.65017,1784362354.860346,1784362354.755258,1.23219355
223,13,post,7,1784362354.860574,1784362355.067838,1784362354.964206,1.20135938
224,14,pre,0,1784362371.621494,1784362371.823919,1784362371.7227066,1.46814194
225,14,pre,1,1784362371.8249018,1784362372.034286,1784362371.929594,1.48691056
226,14,pre,2,1784362372.034552,1784362372.244677,1784362372.1396146,1.46412009
227,14,pre,3,1784362372.2448509,1784362372.4549959,1784362372.3499234,1.47484502
228,14,pre,4,1784362372.455167,1784362372.655593,1784362372.5553799,1.47216379
229,14,pre,5,1784362372.655782,1784362372.861585,1784362372.7586834,1.48288871
230,14,pre,6,1784362372.8617668,1784362373.067552,1784362372.9646595,1.44669209
231,14,pre,7,1784362373.067803,1784362373.274456,1784362373.1711295,1.48288871
232,14,post,0,1784362391.938373,1784362392.1424131,1784362392.040393,1.48556995
233,14,post,1,1784362392.143444,1784362392.353608,1784362392.248526,1.51372288
234,14,post,2,1784362392.353811,1784362392.559139,1784362392.456475,1.51372288
235,14,post,3,1784362392.5593548,1784362392.7608352,1784362392.660095,1.47484502
236,14,post,4,1784362392.761037,1784362392.9677498,1784362392.8643935,1.45875763
237,14,post,5,1784362392.967934,1784362393.1774,1784362393.0726671,1.50433857
238,14,post,6,1784362393.177601,1784362393.3847501,1784362393.2811756,1.49763549
239,14,post,7,1784362393.384948,1784362393.585412,1784362393.48518,1.48288871
240,15,pre,0,1784362403.247662,1784362403.4517992,1784362403.3497305,1.49227303
241,15,pre,1,1784362403.451977,1784362403.65873,1784362403.5553536,1.5070198
242,15,pre,2,1784362403.658908,1784362403.866185,1784362403.7625465,1.50836042
243,15,pre,3,1784362403.866352,1784362404.0764759,1784362403.971414,1.48422933
244,15,pre,4,1784362404.076666,1784362404.2783098,1784362404.1774879,1.50567918
245,15,pre,5,1784362404.278482,1784362404.4886432,1784362404.3835626,1.47484502
246,15,pre,6,1784362404.488831,1784362404.698951,1784362404.5938911,1.49227303
247,15,pre,7,1784362404.699114,1784362404.90639,1784362404.802752,1.44937332
248,15,post,0,1784362423.592289,1784362423.8010979,1784362423.6966934,1.49763549
249,15,post,1,1784362423.8015912,1784362424.0066922,1784362423.9041417,1.49495426
250,15,post,2,1784362424.006907,1784362424.2171679,1784362424.1120374,1.48020748
251,15,post,3,1784362424.21747,1784362424.422158,1784362424.319814,1.48288871
252,15,post,4,1784362424.422387,1784362424.626178,1784362424.5242825,1.47886687
253,15,post,5,1784362424.626743,1784362424.836908,1784362424.7318256,1.48691056
254,15,post,6,1784362424.837128,1784362425.039089,1784362424.9381084,1.4815481
255,15,post,7,1784362425.039306,1784362425.2406888,1784362425.1399975,1.49361364
256,16,pre,0,1784362437.465003,1784362437.666401,1784362437.565702,1.60354414
257,16,pre,1,1784362437.6674829,1784362437.8680892,1784362437.767786,1.60756599
258,16,pre,2,1784362437.868311,1784362438.078507,1784362437.973409,1.57673182
259,16,pre,3,1784362438.0786932,1784362438.2888288,1784362438.1837611,1.59281921
260,16,pre,4,1784362438.2891111,1784362438.492726,1784362438.3909187,1.57941306
261,16,pre,5,1784362438.49306,1784362438.7031748,1784362438.5981174,1.57539121
262,16,pre,6,1784362438.703358,1784362438.9136052,1784362438.8084817,1.60622537
263,16,pre,7,1784362438.9137821,1784362439.116576,1784362439.0151792,1.57270998
264,16,post,0,1784362457.806092,1784362458.016292,1784362457.911192,1.59952229
265,16,post,1,1784362458.0166779,1784362458.224821,1784362458.1207495,1.59818168
266,16,post,2,1784362458.225062,1784362458.426165,1784362458.3256135,1.5914786
267,16,post,3,1784362458.426363,1784362458.6301372,1784362458.5282502,1.60756599
268,16,post,4,1784362458.630332,1784362458.837505,1784362458.7339187,1.57673182
269,16,post,5,1784362458.837703,1784362459.0478358,1784362458.9427695,1.59684106
270,16,post,6,1784362459.04802,1784362459.249494,1784362459.148757,1.59684106
271,16,post,7,1784362459.249689,1784362459.4585621,1784362459.3541255,1.57270998
272,17,pre,0,1784362468.8386078,1784362469.0438762,1784362468.941242,1.59952229
273,17,pre,1,1784362469.044061,1784362469.250137,1784362469.147099,1.63035646
274,17,pre,2,1784362469.2503529,1784362469.454586,1784362469.3524694,1.60756599
275,17,pre,3,1784362469.4548988,1784362469.6558988,1784362469.555399,1.57136936
276,17,pre,4,1784362469.6560729,1784362469.86624,1784362469.7611566,1.5834349
277,17,pre,5,1784362469.866457,1784362470.066814,1784362469.9666355,1.57136936
278,17,pre,6,1784362470.067019,1784362470.269645,1784362470.168332,1.57807244
279,17,pre,7,1784362470.269855,1784362470.479985,1784362470.37492,1.60354414
280,17,post,0,1784362489.159293,1784362489.369448,1784362489.2643704,1.59818168
281,17,post,1,1784362489.370465,1784362489.575459,1784362489.472962,1.61292845
282,17,post,2,1784362489.575702,1784362489.7858949,1784362489.6807985,1.57941306
283,17,post,3,1784362489.7862349,1784362489.9867892,1784362489.886512,1.55260074
284,17,post,4,1784362489.986989,1784362490.189664,1784362490.0883265,1.61158784
285,17,post,5,1784362490.189864,1784362490.4,1784362490.294932,1.56064443
286,17,post,6,1784362490.400363,1784362490.604955,1784362490.5026588,1.60086291
287,17,post,7,1784362490.6051369,1784362490.812194,1784362490.7086654,1.61024722
288,18,pre,0,1784362518.8847308,1784362519.091935,1784362518.9883327,0.982839
289,18,pre,1,1784362519.0929909,1784362519.295017,1784362519.194004,0.974795305
290,18,pre,2,1784362519.2952352,1784362519.496246,1784362519.3957405,0.968092225
291,18,pre,3,1784362519.4964428,1784362519.7065659,1784362519.6015043,0.980157768
292,18,pre,4,1784362519.706748,1784362519.913121,1784362519.8099346,0.985520232
293,18,pre,5,1784362519.913306,1784362520.121064,1784362520.017185,0.965410994
294,18,pre,6,1784362520.121255,1784362520.321577,1784362520.221416,0.981498384
295,18,pre,7,1784362520.321763,1784362520.5252779,1784362520.4235206,0.997585774
296,18,post,0,1784362539.226445,1784362539.432348,1784362539.3293965,0.96675161
297,18,post,1,1784362539.4334111,1784362539.6404102,1784362539.5369105,0.989542079
298,18,post,2,1784362539.640605,1784362539.843128,1784362539.7418666,0.973454689
299,18,post,3,1784362539.843316,1784362540.053561,1784362539.9484386,0.985520232
300,18,post,4,1784362540.053813,1784362540.2621472,1784362540.15798,0.973454689
301,18,post,5,1784362540.262381,1784362540.472043,1784362540.367212,0.958707914
302,18,post,6,1784362540.472231,1784362540.678315,1784362540.575273,0.988201463
303,18,post,7,1784362540.678507,1784362540.888654,1784362540.7835805,0.96675161
304,19,pre,0,1784362550.3175511,1784362550.52408,1784362550.4208155,0.982839
305,19,pre,1,1784362550.524284,1784362550.725442,1784362550.624863,0.965410994
306,19,pre,2,1784362550.725773,1784362550.926952,1784362550.8263626,0.954686067
307,19,pre,3,1784362550.927155,1784362551.127933,1784362551.027544,0.937258061
308,19,pre,4,1784362551.128198,1784362551.333759,1784362551.2309785,0.976135921
309,19,pre,5,1784362551.333968,1784362551.5358322,1784362551.4349,0.935917445
310,19,pre,6,1784362551.536033,1784362551.742058,1784362551.6390455,0.981498384
311,19,pre,7,1784362551.742264,1784362551.952412,1784362551.847338,0.965410994
312,19,post,0,1784362570.6695008,1784362570.874039,1784362570.77177,0.938598677
313,19,post,1,1784362570.874227,1784362571.0781178,1784362570.9761724,0.988201463
314,19,post,2,1784362571.078395,1784362571.2885492,1784362571.1834722,0.976135921
315,19,post,3,1784362571.288739,1784362571.49889,1784362571.3938146,0.957367299
316,19,post,4,1784362571.49909,1784362571.7005792,1784362571.5998344,0.962729762
317,19,post,5,1784362571.700845,1784362571.91104,1784362571.8059425,0.964070378
318,19,post,6,1784362571.911241,1784362572.1172302,1784362572.0142355,0.968092225
319,19,post,7,1784362572.117429,1784362572.323478,1784362572.2204535,0.938598677
320,20,pre,0,1784362611.9344919,1784362612.141245,1784362612.0378685,0.0122332082
321,20,pre,1,1784362612.1423302,1784362612.348233,1784362612.2452817,0.0229580465
322,20,pre,2,1784362612.3484259,1784362612.549675,1784362612.4490504,0.0269798941
323,20,pre,3,1784362612.5500119,1784362612.7516549,1784362612.6508334,0.0310017417
324,20,pre,4,1784362612.7518458,1784362612.958364,1784362612.855105,0.00284903423
325,20,pre,5,1784362612.95858,1784362613.168766,1784362613.063673,0.037704821
326,20,pre,6,1784362613.1689742,1784362613.373301,1784362613.2711377,0.00821127212
327,20,pre,7,1784362613.3734982,1784362613.574671,1784362613.4740846,0.0216174307
328,20,post,0,1784362632.250893,1784362632.461056,1784362632.3559747,0.0108925038
329,20,post,1,1784362632.4621131,1784362632.6663601,1784362632.5642366,0.00553031162
330,20,post,2,1784362632.666539,1784362632.871756,1784362632.7691474,-0.00251342919
331,20,post,3,1784362632.871955,1784362633.074118,1784362632.9730363,0.00955188798
332,20,post,4,1784362633.074424,1784362633.277811,1784362633.1761174,0.0175955831
333,20,post,5,1784362633.277998,1784362633.4881248,1784362633.3830614,-0.00385386234
334,20,post,6,1784362633.4883158,1784362633.689447,1784362633.5888815,0.0202768148
335,20,post,7,1784362633.6896331,1784362633.891389,1784362633.7905111,0.000167576982
336,21,pre,0,1784362643.27584,1784362643.485996,1784362643.380918,0.00821136062
337,21,pre,1,1784362643.48618,1784362643.686603,1784362643.5863914,0.0202768148
338,21,pre,2,1784362643.6867929,1784362643.8913941,1784362643.7890935,0.00821127212
339,21,pre,3,1784362643.891732,1784362644.101896,1784362643.996814,-0.0132381305
340,21,pre,4,1784362644.102083,1784362644.308424,1784362644.2052536,0.0216175649
341,21,pre,5,1784362644.308647,1784362644.518826,1784362644.4137363,0.0216174307
342,21,pre,6,1784362644.519027,1784362644.7254589,1784362644.622243,-0.00653518541
343,21,pre,7,1784362644.725694,1784362644.933105,1784362644.8293996,0.0122332082
344,21,post,0,1784362663.6333811,1784362663.841494,1784362663.7374377,0.0269798941
345,21,post,1,1784362663.842525,1784362664.049742,1784362663.9461336,0.00821127212
346,21,post,2,1784362664.05,1784362664.2597508,1784362664.1548753,-0.0226221218
347,21,post,3,1784362664.259939,1784362664.460735,1784362664.360337,-0.00117295037
348,21,post,4,1784362664.4609559,1784362664.6626172,1784362664.5617867,0.0242986624
