window_sequence_index,source_sequence_index,window_index,role,direction,grid_index,target_ordinal,pair_position,bias,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows
320,80,0,formal,up,75,40,0,5.384135238524578,1784281565.934813,1784281566.970438,1784281566.4526255,0.266897,-0.249572,-0.421856,0.001659,-0.002151,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3494545,3541547,0,0,0,0,1
321,80,1,formal,up,75,40,0,5.384135238524578,1784281566.970659,1784281567.996114,1784281567.4833865,0.266141,-0.249356,-0.421573,0.00165,-0.002192,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3506571,3515463,0,0,0,0,1
322,80,2,formal,up,75,40,0,5.384135238524578,1784281567.9963331,1784281569.023658,1784281568.5099955,0.265356,-0.248946,-0.421094,0.001654,-0.00216,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3471425,3524355,0,0,0,0,1
323,80,3,formal,up,75,40,0,5.384135238524578,1784281569.0238998,1784281570.0404549,1784281569.5321774,0.264465,-0.248598,-0.420475,0.00166,-0.002172,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3487008,3513430,0,0,0,0,1
324,81,0,formal,down,75,40,1,5.384135238524578,1784281579.0144372,1784281580.0533051,1784281579.5338712,0.257556,-0.245971,-0.416347,0.001622,-0.002211,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3459569,3468461,0,0,0,0,1
325,81,1,formal,down,75,40,1,5.384135238524578,1784281580.053545,1784281581.064746,1784281580.5591455,0.257113,-0.245877,-0.416211,0.00171,-0.002218,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3475067,3481334,0,0,0,0,1
326,81,2,formal,down,75,40,1,5.384135238524578,1784281581.0649521,1784281582.0932338,1784281581.579093,0.256411,-0.245575,-0.415723,0.001664,-0.002276,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3443224,3455758,0,0,0,0,1
327,81,3,formal,down,75,40,1,5.384135238524578,1784281582.093471,1784281583.128299,1784281582.6108851,0.255978,-0.245414,-0.415488,0.001685,-0.002239,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3447035,3462025,0,0,0,0,1
328,82,0,formal,down,5,41,0,-3.7546080955523307,1784281688.444442,1784281689.4786701,1784281688.961556,-0.001245,-0.000703,-0.001197,0.003205,-0.005853,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-148118,153284,0,0,0,0,1
329,82,1,formal,down,5,41,0,-3.7546080955523307,1784281689.478886,1784281690.5101922,1784281689.994539,-0.001231,-0.001378,-0.002379,0.003204,-0.005838,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-171069,141767,0,0,0,0,1
330,82,2,formal,down,5,41,0,-3.7546080955523307,1784281690.510443,1784281691.530085,1784281691.0202641,-0.001237,-0.002017,-0.003471,0.003208,-0.00584,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-175049,145747,0,0,0,0,1
331,82,3,formal,down,5,41,0,-3.7546080955523307,1784281691.5303721,1784281692.564897,1784281692.0476346,-0.001264,-0.002611,-0.004475,0.003219,-0.005828,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-183857,143461,0,0,0,0,1
332,83,0,formal,up,5,41,1,-3.7546080955523307,1784281701.5566359,1784281702.580812,1784281702.068724,-0.001034,-0.007835,-0.013388,0.003226,-0.005842,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-251776,178775,0,0,0,0,1
333,83,1,formal,up,5,41,1,-3.7546080955523307,1784281702.581111,1784281703.60183,1784281703.0914705,-0.001015,-0.008323,-0.0142,0.003235,-0.005831,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-248473,177166,0,0,0,0,1
334,83,2,formal,up,5,41,1,-3.7546080955523307,1784281703.6020632,1784281704.6321201,1784281704.1170917,-0.000982,-0.008785,-0.014979,0.003232,-0.005842,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-253639,193680,0,0,0,0,1
335,83,3,formal,up,5,41,1,-3.7546080955523307,1784281704.6323168,1784281705.657068,1784281705.1446924,-0.000971,-0.009218,-0.015756,0.003236,-0.005841,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-251098,189277,0,0,0,0,1
336,84,0,formal,up,21,42,0,-1.6657524763347515,1784281733.396616,1784281734.433287,1784281733.9149513,0.457373,0.298921,0.506635,0.002408,-0.005463,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4310340,4160528,0,0,0,0,1
337,84,1,formal,up,21,42,0,-1.6657524763347515,1784281734.433564,1784281735.4656188,1784281734.9495914,0.457354,0.298751,0.506435,0.002457,-0.005452,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4257664,4138593,0,0,0,0,1
338,84,2,formal,up,21,42,0,-1.6657524763347515,1784281735.465909,1784281736.4933681,1784281735.9796386,0.457204,0.298632,0.506305,0.002476,-0.005474,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4271214,4121148,0,0,0,0,1
339,84,3,formal,up,21,42,0,-1.6657524763347515,1784281736.4935858,1784281737.5197709,1784281737.0066783,0.456956,0.298421,0.506049,0.002427,-0.005421,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4260797,4145453,0,0,0,0,1
340,85,0,formal,down,21,42,1,-1.6657524763347515,1784281746.494188,1784281747.5140429,1784281747.0041156,0.456942,0.298445,0.506317,0.002511,-0.005422,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4257664,4168658,0,0,0,0,1
341,85,1,formal,down,21,42,1,-1.6657524763347515,1784281747.514289,1784281748.5312908,1784281748.02279,0.456971,0.298528,0.506535,0.002493,-0.005431,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4263423,4139610,0,0,0,0,1
342,85,2,formal,down,21,42,1,-1.6657524763347515,1784281748.531531,1784281749.555051,1784281749.043291,0.45647,0.298283,0.506114,0.00248,-0.005495,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4280360,4161798,0,0,0,0,1
343,85,3,formal,down,21,42,1,-1.6657524763347515,1784281749.555352,1784281750.575361,1784281750.0653565,0.45669,0.298435,0.506573,0.002492,-0.005514,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4280784,4125890,0,0,0,0,1
344,86,0,formal,down,59,43,0,3.2952796193069984,1784281812.742144,1784281813.774579,1784281813.2583616,1.155701,-0.268027,-0.455482,-0.001831,0.004617,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3791967,3904009,0,0,0,0,1
345,86,1,formal,down,59,43,0,3.2952796193069984,1784281813.7748458,1784281814.801016,1784281814.287931,1.155325,-0.268436,-0.456193,-0.001809,0.004653,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3765884,3905533,0,0,0,0,1
346,86,2,formal,down,59,43,0,3.2952796193069984,1784281814.801258,1784281815.827265,1784281815.3142614,1.154225,-0.268591,-0.456484,-0.001813,0.004684,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3798150,3918829,0,0,0,0,1
347,86,3,formal,down,59,43,0,3.2952796193069984,1784281815.8275042,1784281816.8549309,1784281816.3412175,1.153669,-0.26893,-0.457036,-0.001826,0.004669,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3803993,3898081,0,0,0,0,1
348,87,0,formal,up,59,43,1,3.2952796193069984,1784281825.872669,1784281826.8911219,1784281826.3818955,1.146671,-0.270595,-0.460139,-0.001716,0.004671,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3793238,3938392,0,0,0,0,1
349,87,1,formal,up,59,43,1,3.2952796193069984,1784281826.891374,1784281827.9259279,1784281827.4086509,1.146857,-0.270973,-0.460739,-0.001762,0.004609,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3848115,3966339,0,0,0,0,1
350,87,2,formal,up,59,43,1,3.2952796193069984,1784281827.926408,1784281828.9519758,1784281828.4391918,1.14515,-0.270838,-0.460643,-0.001736,0.004568,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3810175,3977941,0,0,0,0,1
351,87,3,formal,up,59,43,1,3.2952796193069984,1784281828.952211,1784281829.9830458,1784281829.4676285,1.144869,-0.271205,-0.461254,-0.001735,0.00458,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3827367,3915103,0,0,0,0,1
352,88,0,formal,up,47,44,0,1.728637904893814,1784281856.3036082,1784281857.328338,1784281856.815973,1.2,-0.030624,-0.052251,-0.003187,0.005929,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-521675,684529,0,0,0,0,1
353,88,1,formal,up,47,44,0,1.728637904893814,1784281857.3285818,1784281858.356257,1784281857.8424194,1.2,-0.030589,-0.052203,-0.003187,0.005954,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-484497,669709,0,0,0,0,1
354,88,2,formal,up,47,44,0,1.728637904893814,1784281858.356543,1784281859.3837929,1784281858.870168,1.2,-0.030554,-0.052129,-0.003189,0.005956,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-536919,660478,0,0,0,0,1
355,88,3,formal,up,47,44,0,1.728637904893814,1784281859.384063,1784281860.4142258,1784281859.8991444,1.2,-0.030553,-0.052203,-0.003177,0.005946,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-590865,702398,0,0,0,0,1
356,89,0,formal,down,47,44,1,1.728637904893814,1784281869.4226859,1784281870.456015,1784281869.9393506,1.2,-0.030723,-0.052414,-0.003153,0.005959,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-512952,680718,0,0,0,0,1
357,89,1,formal,down,47,44,1,1.728637904893814,1784281870.45623,1784281871.479346,1784281870.967788,1.2,-0.030701,-0.052525,-0.003163,0.005934,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-560801,720098,0,0,0,0,1
358,89,2,formal,down,47,44,1,1.728637904893814,1784281871.479566,1784281872.5101068,1784281871.9948363,1.2,-0.030685,-0.052456,-0.003182,0.005954,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-532515,671572,0,0,0,0,1
359,89,3,formal,down,47,44,1,1.728637904893814,1784281872.5103402,1784281873.536823,1784281873.0235815,1.2,-0.030744,-0.052427,-0.003173,0.005974,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-550045,707141,0,0,0,0,1
360,90,0,formal,down,33,45,0,-0.0991107619215672,1784281898.389384,1784281899.413982,1784281898.9016829,1.158888,0.268459,0.456615,-0.000441,5.7e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3809667,3805856,0,0,0,0,1
361,90,1,formal,down,33,45,0,-0.0991107619215672,1784281899.4142132,1784281900.441765,1784281899.927989,1.157421,0.268293,0.456528,-0.000488,0.000131,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3886479,3828214,0,0,0,0,1
362,90,2,formal,down,33,45,0,-0.0991107619215672,1784281900.4419892,1784281901.478121,1784281900.960055,1.156996,0.268428,0.456886,-0.000425,0.000107,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3926621,3904941,0,0,0,0,1
363,90,3,formal,down,33,45,0,-0.0991107619215672,1784281901.478334,1784281902.508663,1784281901.9934983,1.156148,0.268501,0.4571,-0.000428,5e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3862682,3838207,0,0,0,0,1
364,91,0,formal,up,33,45,1,-0.0991107619215672,1784281911.538913,1784281912.57392,1784281912.0564165,1.152397,0.269552,0.45924,-0.000416,0.000113,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3896218,3909853,0,0,0,0,1
365,91,1,formal,up,33,45,1,-0.0991107619215672,1784281912.5741491,1784281913.609483,1784281913.091816,1.152676,0.26979,0.459549,-0.000477,2e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3869541,3848708,0,0,0,0,1
366,91,2,formal,up,33,45,1,-0.0991107619215672,1784281913.609709,1784281914.6486661,1784281914.1291876,1.15166,0.269681,0.45942,-0.000469,-6e-06,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3873945,3880127,0,0,0,0,1
367,91,3,formal,up,33,45,1,-0.0991107619215672,1784281914.648888,1784281915.675763,1784281915.1623254,1.150996,0.269816,0.459507,-0.00045,2.2e-05,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-3919676,4026383,0,0,0,0,1
368,92,0,sentinel,up,30,46,0,-0.4907711905248635,1784281929.025933,1784281930.051223,1784281929.538578,0.993673,0.302531,0.514256,-0.003181,0.004129,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4344215,4390878,0,0,0,0,1
369,92,1,sentinel,up,30,46,0,-0.4907711905248635,1784281930.051426,1784281931.082505,1784281930.5669656,0.994195,0.30284,0.514889,-0.003206,0.004136,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4292555,4378174,0,0,0,0,1
370,92,2,sentinel,up,30,46,0,-0.4907711905248635,1784281931.0826938,1784281932.0987751,1784281931.5907345,0.993668,0.302957,0.514886,-0.003183,0.004142,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4302548,4341674,0,0,0,0,1
371,92,3,sentinel,up,30,46,0,-0.4907711905248635,1784281932.0990698,1784281933.128951,1784281932.6140103,0.993786,0.303049,0.5151,-0.003213,0.004158,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4314743,4367080,0,0,0,0,1
372,93,0,sentinel,down,30,46,1,-0.4907711905248635,1784281942.1498601,1784281943.190597,1784281942.6702285,0.990872,0.303294,0.51582,-0.003106,0.004106,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4319317,4341251,0,0,0,0,1
373,93,1,sentinel,down,30,46,1,-0.4907711905248635,1784281943.190929,1784281944.215678,1784281943.7033033,0.990769,0.303368,0.516026,-0.00308,0.004136,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4322196,4347687,0,0,0,0,1
374,93,2,sentinel,down,30,46,1,-0.4907711905248635,1784281944.215879,1784281945.244597,1784281944.730238,0.990035,0.303176,0.516037,-0.00315,0.004142,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4299754,4351921,0,0,0,0,1
375,93,3,sentinel,down,30,46,1,-0.4907711905248635,1784281945.2448242,1784281946.270972,1784281945.757898,0.989326,0.303183,0.515874,-0.003155,0.004168,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4309069,4368689,0,0,0,0,1
376,94,0,sentinel,down,50,47,0,2.120298333497111,1784281984.042919,1784281985.06569,1784281984.5543046,1.2,-0.097233,-0.165897,-0.00225,0.004688,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1460521,1598561,0,0,0,0,1
377,94,1,sentinel,down,50,47,0,2.120298333497111,1784281985.0659451,1784281986.10768,1784281985.5868125,1.2,-0.097521,-0.166342,-0.002253,0.004717,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1483471,1608046,0,0,0,0,1
378,94,2,sentinel,down,50,47,0,2.120298333497111,1784281986.107899,1784281987.131623,1784281986.619761,1.2,-0.097762,-0.166861,-0.002264,0.0047,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1515059,1579083,0,0,0,0,1
379,94,3,sentinel,down,50,47,0,2.120298333497111,1784281987.131846,1784281988.167765,1784281987.6498055,1.2,-0.098015,-0.167185,-0.002234,0.004703,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1415467,1591871,0,0,0,0,1
380,95,0,sentinel,up,50,47,1,2.120298333497111,1784281997.1401181,1784281998.1762009,1784281997.6581595,1.2,-0.09978,-0.170424,-0.002202,0.004666,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1535554,1670715,0,0,0,0,1
381,95,1,sentinel,up,50,47,1,2.120298333497111,1784281998.176446,1784281999.204766,1784281998.690606,1.2,-0.100076,-0.170765,-0.002229,0.004666,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1516076,1606945,0,0,0,0,1
382,95,2,sentinel,up,50,47,1,2.120298333497111,1784281999.205031,1784282000.232787,1784281999.7189088,1.2,-0.100419,-0.171295,-0.002314,0.004584,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1496597,3563735,0,0,0,0,1
383,95,3,sentinel,up,50,47,1,2.120298333497111,1784282000.233027,1784282001.259234,1784282000.7461305,1.2,-0.100609,-0.171716,-0.002201,0.004669,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1472377,1622189,0,0,0,0,1
384,96,0,formal,up,54,48,0,2.6425122383015047,1784282011.7390568,1784282012.770967,1784282012.255012,1.2,-0.188893,-0.321539,-0.001369,0.00384,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2750142,2860236,0,0,0,0,1
385,96,1,formal,up,54,48,0,2.6425122383015047,1784282012.771174,1784282013.7908978,1784282013.281036,1.2,-0.189041,-0.321769,-0.001372,0.003812,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2744298,2859728,0,0,0,0,1
386,96,2,formal,up,54,48,0,2.6425122383015047,1784282013.7911308,1784282014.8316128,1784282014.3113718,1.2,-0.18922,-0.322159,-0.001365,0.003822,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2683069,2810355,0,0,0,0,1
387,96,3,formal,up,54,48,0,2.6425122383015047,1784282014.8320289,1784282015.8564532,1784282015.3442411,1.2,-0.189496,-0.322663,-0.001389,0.003839,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2699499,2856171,0,0,0,0,1
388,97,0,formal,down,54,48,1,2.6425122383015047,1784282024.890846,1784282025.927346,1784282025.409096,1.2,-0.191157,-0.325584,-0.001424,0.003787,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2752598,2833474,0,0,0,0,1
389,97,1,formal,down,54,48,1,2.6425122383015047,1784282025.9275992,1784282026.949266,1784282026.4384327,1.2,-0.191217,-0.325743,-0.001386,0.003813,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2746754,2865910,0,0,0,0,1
390,97,2,formal,down,54,48,1,2.6425122383015047,1784282026.949543,1784282027.973341,1784282027.461442,1.2,-0.191352,-0.326064,-0.001366,0.003776,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2791131,2887420,0,0,0,0,1
391,97,3,formal,down,54,48,1,2.6425122383015047,1784282027.973652,1784282029.010564,1784282028.4921079,1.2,-0.191562,-0.326391,-0.001355,0.003805,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2730664,2823058,0,0,0,0,1
392,98,0,formal,down,26,49,0,-1.0129850953292583,1784282073.8718479,1784282074.90648,1784282074.389164,0.784333,0.323266,0.548879,-0.001321,0.00118,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4562878,4581001,0,0,0,0,1
393,98,1,formal,down,26,49,0,-1.0129850953292583,1784282074.9067461,1784282075.945788,1784282075.4262671,0.784713,0.323846,0.549947,-0.001284,0.00119,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4549497,4555341,0,0,0,0,1
394,98,2,formal,down,26,49,0,-1.0129850953292583,1784282075.946012,1784282076.961782,1784282076.453897,0.783271,0.323609,0.549773,-0.001317,0.001184,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4564402,4560253,0,0,0,0,1
395,98,3,formal,down,26,49,0,-1.0129850953292583,1784282076.962006,1784282077.98994,1784282077.4759731,0.781899,0.323411,0.549366,-0.001284,0.001171,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4562370,4607254,0,0,0,0,1
396,99,0,formal,up,26,49,1,-1.0129850953292583,1784282087.003985,1784282088.031942,1784282087.5179634,0.774282,0.32333,0.54949,-0.00134,0.00115,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4565503,4544416,0,0,0,0,1
397,99,1,formal,up,26,49,1,-1.0129850953292583,1784282088.0321941,1784282089.058623,1784282088.5454087,0.773782,0.323272,0.549393,-0.001376,0.001104,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4555002,4566943,0,0,0,0,1
398,99,2,formal,up,26,49,1,-1.0129850953292583,1784282089.058861,1784282090.087316,1784282089.5730886,0.773578,0.32337,0.549784,-0.001346,0.001096,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4598701,4608270,0,0,0,0,1
399,99,3,formal,up,26,49,1,-1.0129850953292583,1784282090.087562,1784282091.1174269,1784282090.6024945,0.773494,0.323651,0.550087,-0.001335,0.00106,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4572109,4546194,0,0,0,0,1
400,100,0,formal,up,13,50,0,-2.710180285943541,1784282117.357895,1784282118.386932,1784282117.8724134,0.124679,0.179963,0.305465,0.001283,-0.003237,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2585763,2522078,0,0,0,0,1
401,100,1,formal,up,13,50,0,-2.710180285943541,1784282118.387159,1784282119.41814,1784282118.9026494,0.124218,0.179734,0.305124,0.001321,-0.003271,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2582461,2537661,0,0,0,0,1
402,100,2,formal,up,13,50,0,-2.710180285943541,1784282119.41839,1784282120.4505239,1784282119.9344568,0.123689,0.179358,0.304449,0.001303,-0.003268,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2577549,2524958,0,0,0,0,1
403,100,3,formal,up,13,50,0,-2.710180285943541,1784282120.450752,1784282121.477996,1784282120.964374,0.123147,0.178974,0.303848,0.001317,-0.0033,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2574161,2508190,0,0,0,0,1
404,101,0,formal,down,13,50,1,-2.710180285943541,1784282130.500561,1784282131.522122,1784282131.0113416,0.119054,0.176244,0.299416,0.001381,-0.003305,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2542149,2474908,0,0,0,0,1
405,101,1,formal,down,13,50,1,-2.710180285943541,1784282131.522401,1784282132.5478442,1784282132.0351226,0.118635,0.175911,0.298876,0.001394,-0.003346,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2532918,2484054,0,0,0,0,1
406,101,2,formal,down,13,50,1,-2.710180285943541,1784282132.548092,1784282133.583912,1784282133.066002,0.118272,0.175716,0.298545,0.001382,-0.003358,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2545791,2472198,0,0,0,0,1
407,101,3,formal,down,13,50,1,-2.710180285943541,1784282133.584146,1784282134.622592,1784282134.103369,0.117898,0.175413,0.298104,0.001394,-0.003342,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2536645,2473468,0,0,0,0,1
408,102,0,formal,down,67,51,0,4.339707428915789,1784282221.2712,1784282222.291363,1784282221.7812815,0.710068,-0.321809,-0.545291,0.003171,-0.003826,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4549412,4598447,0,0,0,0,1
409,102,1,formal,down,67,51,0,4.339707428915789,1784282222.29158,1784282223.3225331,1784282222.8070564,0.708616,-0.321733,-0.545082,0.003182,-0.003788,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4582610,4588538,0,0,0,0,1
410,102,2,formal,down,67,51,0,4.339707428915789,1784282223.322769,1784282224.350295,1784282223.836532,0.7075,-0.321778,-0.545199,0.003209,-0.003836,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4595906,4580069,0,0,0,0,1
411,102,3,formal,down,67,51,0,4.339707428915789,1784282224.3505862,1784282225.3841338,1784282224.86736,0.706218,-0.321637,-0.545113,0.003161,-0.003801,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4565418,4565842,0,0,0,0,1
412,103,0,formal,up,67,51,1,4.339707428915789,1784282234.404207,1784282235.426243,1784282234.915225,0.69737,-0.321455,-0.544971,0.003277,-0.003917,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4579138,4561438,0,0,0,0,1
413,103,1,formal,up,67,51,1,4.339707428915789,1784282235.4264882,1784282236.457254,1784282235.9418712,0.69687,-0.321636,-0.545278,0.003262,-0.003906,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4559406,4562454,0,0,0,0,1
414,103,2,formal,up,67,51,1,4.339707428915789,1784282236.457471,1784282237.485902,1784282236.9716864,0.695745,-0.321554,-0.545107,0.003297,-0.003859,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4576428,4538657,0,0,0,0,1
415,103,3,formal,up,67,51,1,4.339707428915789,1784282237.486133,1784282238.5053859,1784282237.9957595,0.694351,-0.321369,-0.544732,0.003266,-0.003903,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-4562116,4584897,0,0,0,0,1
416,104,0,formal,up,42,52,0,1.0758705238883213,1784282283.378203,1784282284.3910558,1784282283.8846292,1.2,0.084823,0.144968,-0.00355,0.006082,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1319770,1418092,0,0,0,0,1
417,104,1,formal,up,42,52,0,1.0758705238883213,1784282284.391309,1784282285.4252548,1784282284.9082818,1.2,0.084973,0.145257,-0.003581,0.00607,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1290553,1426138,0,0,0,0,1
418,104,2,formal,up,42,52,0,1.0758705238883213,1784282285.425517,1784282286.45428,1784282285.9398985,1.2,0.08514,0.145589,-0.003562,0.006056,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1264046,1355678,0,0,0,0,1
419,104,3,formal,up,42,52,0,1.0758705238883213,1784282286.454549,1784282287.4715898,1784282286.9630694,1.2,0.085328,0.145908,-0.00358,0.006053,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1325529,1404119,0,0,0,0,1
420,105,0,formal,down,42,52,1,1.0758705238883213,1784282296.51403,1784282297.548403,1784282297.0312166,1.2,0.086523,0.148026,-0.003561,0.006077,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1291146,1429948,0,0,0,0,1
421,105,1,formal,down,42,52,1,1.0758705238883213,1784282297.548641,1784282298.579762,1784282298.0642014,1.2,0.086643,0.148193,-0.003562,0.006075,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1282338,1373038,0,0,0,0,1
422,105,2,formal,down,42,52,1,1.0758705238883213,1784282298.580033,1784282299.6130052,1784282299.096519,1.2,0.086694,0.148347,-0.003547,0.00608,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1274632,1388282,0,0,0,0,1
423,105,3,formal,down,42,52,1,1.0758705238883213,1784282299.6132321,1784282300.638168,1784282300.1257,1.2,0.086842,0.148487,-0.003572,0.006058,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-1352290,1471191,0,0,0,0,1
424,106,0,formal,down,38,53,0,0.5536566190839256,1784282312.536741,1784282313.571784,1784282313.0542626,1.2,0.177808,0.303212,-0.003552,0.005753,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2576194,2681291,0,0,0,0,1
425,106,1,formal,down,38,53,0,0.5536566190839256,1784282313.5720608,1784282314.6052108,1784282314.088636,1.2,0.177867,0.303456,-0.003585,0.005749,1,acq,20480,20480,0,16,True,False,1,1200000,8381618,False,-2555361,2612525,0,0,0,0,1
