dmm_sequence_index,source_sequence_index,side,read_index,t_start_unix,t_end_unix,t_mid_unix,dc_dmm
189,11,post,5,1784372586.923884,1784372587.127733,1784372587.0258083,0.123504236
190,11,post,6,1784372587.127962,1784372587.3323362,1784372587.2301493,0.136910394
191,11,post,7,1784372587.3326788,1784372587.537819,1784372587.4352489,0.127526083
192,12,pre,0,1784372642.372509,1784372642.573515,1784372642.473012,1.20672185
193,12,pre,1,1784372642.573718,1784372642.7788959,1784372642.676307,1.20672185
194,12,pre,2,1784372642.779086,1784372642.984239,1784372642.8816626,1.23219355
195,12,pre,3,1784372642.984472,1784372643.185617,1784372643.0850444,1.20672185
196,12,pre,4,1784372643.185814,1784372643.390359,1784372643.2880864,1.21878739
197,12,pre,5,1784372643.390635,1784372643.595778,1784372643.4932065,1.25766525
198,12,pre,6,1784372643.595978,1784372643.797638,1784372643.6968079,1.22414985
199,12,pre,7,1784372643.797842,1784372643.9981592,1784372643.8980007,1.22549047
200,12,post,0,1784372681.13423,1784372681.33532,1784372681.234775,1.22012801
201,12,post,1,1784372681.335498,1784372681.540639,1784372681.4380684,1.24559971
202,12,post,2,1784372681.5408509,1784372681.743565,1784372681.642208,1.23487478
203,12,post,3,1784372681.7437508,1784372681.9442291,1784372681.8439898,1.2281717
204,12,post,4,1784372681.9444978,1784372682.1483572,1784372682.0464275,1.26570895
205,12,post,5,1784372682.148588,1784372682.353728,1784372682.251158,1.25632463
206,12,post,6,1784372682.353911,1784372682.555274,1784372682.4545925,1.22280924
207,12,post,7,1784372682.555464,1784372682.756682,1784372682.656073,1.25096217
208,13,pre,0,1784372692.057086,1784372692.25811,1784372692.157598,1.26034648
209,13,pre,1,1784372692.258291,1784372692.463418,1784372692.3608546,1.22146862
210,13,pre,2,1784372692.463624,1784372692.6688662,1784372692.566245,1.23755601
211,13,pre,3,1784372692.6690922,1784372692.873187,1784372692.7711396,1.25498402
212,13,pre,4,1784372692.873368,1784372693.078125,1784372692.9757466,1.23755601
213,13,pre,5,1784372693.078381,1784372693.2835279,1784372693.1809545,1.25230279
214,13,pre,6,1784372693.283728,1784372693.48817,1784372693.385949,1.22280924
215,13,pre,7,1784372693.488401,1784372693.689622,1784372693.5890114,1.23219355
216,13,post,0,1784372730.8178382,1784372731.022609,1784372730.9202237,1.25230279
217,13,post,1,1784372731.02284,1784372731.227484,1784372731.1251621,1.26034648
218,13,post,2,1784372731.227616,1784372731.432727,1784372731.3301716,1.24425909
219,13,post,3,1784372731.432907,1784372731.638031,1784372731.535469,1.24962156
220,13,post,4,1784372731.638226,1784372731.8388941,1784372731.7385602,1.2362154
221,13,post,5,1784372731.8390698,1784372732.0401878,1784372731.9396288,1.24425909
222,13,post,6,1784372732.0404239,1784372732.242953,1784372732.1416883,1.2616871
223,13,post,7,1784372732.243121,1784372732.448266,1784372732.3456936,1.25230279
224,14,pre,0,1784372748.867315,1784372749.0707378,1784372748.9690266,1.50567918
225,14,pre,1,1784372749.070911,1784372749.273663,1784372749.172287,1.49093241
226,14,pre,2,1784372749.27386,1784372749.4773571,1784372749.3756084,1.49227303
227,14,pre,3,1784372749.477539,1784372749.680244,1784372749.5788915,1.49361364
228,14,pre,4,1784372749.680449,1784372749.88194,1784372749.7811944,1.52176657
229,14,pre,5,1784372749.8821828,1784372750.084987,1784372749.983585,1.49629487
230,14,pre,6,1784372750.0852008,1784372750.290262,1784372750.1877313,1.50433857
231,14,pre,7,1784372750.2904708,1784372750.495605,1784372750.3930378,1.49629487
232,14,post,0,1784372787.6598232,1784372787.864519,1784372787.762171,1.50567918
233,14,post,1,1784372787.8651378,1784372788.068594,1784372787.966866,1.5070198
234,14,post,2,1784372788.069193,1784372788.2744021,1784372788.1717975,1.49361364
235,14,post,3,1784372788.27489,1784372788.47753,1784372788.37621,1.51774473
236,14,post,4,1784372788.4780412,1784372788.6831858,1784372788.5806136,1.50836042
237,14,post,5,1784372788.6838558,1784372788.888289,1784372788.7860723,1.50970103
238,14,post,6,1784372788.8885062,1784372789.093677,1784372788.9910917,1.49361364
239,14,post,7,1784372789.093865,1784372789.2989938,1784372789.1964293,1.53115089
240,15,pre,0,1784372798.610323,1784372798.815535,1784372798.712929,1.51372288
241,15,pre,1,1784372798.8157902,1784372799.020926,1784372798.918358,1.52578842
242,15,pre,2,1784372799.021066,1784372799.223809,1784372799.1224375,1.53383212
243,15,pre,3,1784372799.224007,1784372799.429109,1784372799.326558,1.52981027
244,15,pre,4,1784372799.429315,1784372799.6304991,1784372799.5299072,1.5405352
245,15,pre,5,1784372799.630689,1784372799.8321788,1784372799.7314339,1.49629487
246,15,pre,6,1784372799.83242,1784372800.037579,1784372799.9349995,1.4735044
247,15,pre,7,1784372800.037764,1784372800.238317,1784372800.1380405,1.53115089
248,15,post,0,1784372837.446197,1784372837.6475232,1784372837.5468602,1.53383212
249,15,post,1,1784372837.647806,1784372837.849074,1784372837.7484398,1.50299795
250,15,post,2,1784372837.8492742,1784372838.0594099,1784372837.954342,1.52712904
251,15,post,3,1784372838.059579,1784372838.269711,1784372838.164645,1.50567918
252,15,post,4,1784372838.269886,1784372838.474566,1784372838.372226,1.49495426
253,15,post,5,1784372838.4747899,1784372838.68497,1784372838.5798798,1.52176657
254,15,post,6,1784372838.685152,1784372838.888161,1784372838.7866564,1.50165734
255,15,post,7,1784372838.8883798,1784372839.09852,1784372838.99345,1.49629487
256,16,pre,0,1784372851.398914,1784372851.607596,1784372851.503255,1.60756599
257,16,pre,1,1784372851.607797,1784372851.8080618,1784372851.7079294,1.59952229
258,16,pre,2,1784372851.8082612,1784372852.0154428,1784372851.911852,1.61829092
259,16,pre,3,1784372852.015904,1784372852.22606,1784372852.120982,1.60488476
260,16,pre,4,1784372852.2262368,1784372852.4322078,1784372852.3292222,1.6169503
261,16,pre,5,1784372852.432495,1784372852.642634,1784372852.5375645,1.61426907
262,16,pre,6,1784372852.6428502,1784372852.851748,1784372852.7472992,1.61024722
263,16,pre,7,1784372852.8519669,1784372853.0620968,1784372852.9570317,1.58611614
264,16,post,0,1784372890.445386,1784372890.6515388,1784372890.5484624,1.59550045
265,16,post,1,1784372890.651765,1784372890.854012,1784372890.7528887,1.59684106
266,16,post,2,1784372890.854187,1784372891.05492,1784372890.9545536,1.60756599
267,16,post,3,1784372891.055105,1784372891.2570932,1784372891.156099,1.60622537
268,16,post,4,1784372891.257304,1784372891.465107,1784372891.3612056,1.59281921
269,16,post,5,1784372891.465308,1784372891.675423,1784372891.5703654,1.59818168
270,16,post,6,1784372891.67564,1784372891.885757,1784372891.7806985,1.6169503
271,16,post,7,1784372891.886006,1784372892.0961568,1784372891.9910815,1.60756599
272,17,pre,0,1784372901.490855,1784372901.698072,1784372901.5944633,1.58209429
273,17,pre,1,1784372901.6982772,1784372901.9085271,1784372901.8034022,1.59818168
274,17,pre,2,1784372901.908729,1784372902.11553,1784372902.0121295,1.59013798
275,17,pre,3,1784372902.115817,1784372902.325964,1784372902.2208905,1.58209429
276,17,pre,4,1784372902.326165,1784372902.5270069,1784372902.426586,1.59684106
277,17,pre,5,1784372902.527209,1784372902.737344,1784372902.6322765,1.58745675
278,17,pre,6,1784372902.7375748,1784372902.939573,1784372902.838574,1.59013798
279,17,pre,7,1784372902.939738,1784372903.141717,1784372903.0407276,1.60086291
280,17,post,0,1784372940.4893482,1784372940.6977432,1784372940.5935457,1.5914786
281,17,post,1,1784372940.6979682,1784372940.9052072,1784372940.8015876,1.61426907
282,17,post,2,1784372940.9053812,1784372941.11552,1784372941.0104506,1.61024722
283,17,post,3,1784372941.115795,1784372941.325953,1784372941.2208738,1.61158784
284,17,post,4,1784372941.326158,1784372941.5318289,1784372941.4289935,1.62231276
285,17,post,5,1784372941.532022,1784372941.742155,1784372941.6370885,1.62097215
286,17,post,6,1784372941.742341,1784372941.949077,1784372941.8457088,1.57673182
287,17,post,7,1784372941.949276,1784372942.157313,1784372942.0532947,1.59415983
288,18,pre,0,1784372970.0322392,1784372970.23739,1784372970.1348147,0.972114073
289,18,pre,1,1784372970.2383769,1784372970.439466,1784372970.3389215,1.0163544
290,18,pre,2,1784372970.43966,1784372970.6448169,1784372970.5422385,1.01233255
291,18,pre,3,1784372970.6450071,1784372970.847819,1784372970.7464132,0.992223311
292,18,pre,4,1784372970.8480058,1784372971.0511649,1784372970.9495854,1.01903563
293,18,pre,5,1784372971.0513558,1784372971.256483,1784372971.1539195,1.02439809
294,18,pre,6,1784372971.256738,1784372971.458482,1784372971.35761,1.01367316
295,18,pre,7,1784372971.458709,1784372971.663263,1784372971.560986,1.0163544
296,18,post,0,1784373008.828831,1784373009.02928,1784373008.9290555,1.01099193
297,18,post,1,1784373009.0295,1784373009.234657,1784373009.1320786,0.981498384
298,18,post,2,1784373009.23489,1784373009.4390059,1784373009.336948,0.997585774
299,18,post,3,1784373009.439237,1784373009.644363,1784373009.5418,0.99892639
300,18,post,4,1784373009.644544,1784373009.846112,1784373009.745328,0.962729762
301,18,post,5,1784373009.846299,1784373010.051429,1784373009.948864,0.980157768
302,18,post,6,1784373010.0516438,1784373010.2524312,1784373010.1520376,0.984179616
303,18,post,7,1784373010.252641,1784373010.4577558,1784373010.3551984,1.00160762
304,19,pre,0,1784373019.754411,1784373019.9595652,1784373019.856988,1.00294824
305,19,pre,1,1784373019.959761,1784373020.165034,1784373020.0623975,0.968092225
306,19,pre,2,1784373020.165668,1784373020.366772,1784373020.26622,0.990882695
307,19,pre,3,1784373020.366988,1784373020.5721421,1784373020.469565,1.00160762
308,19,pre,4,1784373020.5723462,1784373020.777496,1784373020.674921,1.00026701
309,19,pre,5,1784373020.777695,1784373020.980762,1784373020.8792286,1.00160762
310,19,pre,6,1784373020.980976,1784373021.1860878,1784373021.0835319,1.01903563
311,19,pre,7,1784373021.186269,1784373021.391393,1784373021.288831,0.984179616
312,19,post,0,1784373058.521894,1784373058.722309,1784373058.6221015,0.986860847
313,19,post,1,1784373058.722516,1784373058.92748,1784373058.824998,0.978817152
314,19,post,2,1784373058.927669,1784373059.132798,1784373059.0302334,0.989542079
315,19,post,3,1784373059.132992,1784373059.3343701,1784373059.2336812,1.01233255
316,19,post,4,1784373059.3345711,1784373059.534797,1784373059.434684,0.997585774
317,19,post,5,1784373059.535037,1784373059.740182,1784373059.6376095,0.962729762
318,19,post,6,1784373059.7404249,1784373059.942701,1784373059.841563,0.986860847
319,19,post,7,1784373059.94289,1784373060.1480289,1784373060.0454593,0.996245158
320,20,pre,0,1784373099.433783,1784373099.6383538,1784373099.5360684,0.0256392783
321,20,pre,1,1784373099.638556,1784373099.843731,1784373099.7411435,-0.0105567132
322,20,pre,2,1784373099.843938,1784373100.049103,1784373099.9465206,0.0403860527
323,20,pre,3,1784373100.0492978,1784373100.251667,1784373100.1504824,0.02832051
324,20,pre,4,1784373100.251893,1784373100.457032,1784373100.3544626,0.0256392783
325,20,pre,5,1784373100.45724,1784373100.662163,1784373100.5597014,0.0323423575
326,20,pre,6,1784373100.662356,1784373100.867143,1784373100.7647495,0.0189363788
327,20,pre,7,1784373100.8674078,1784373101.072614,1784373100.9700108,0.0323423575
328,20,post,0,1784373138.2129369,1784373138.414316,1784373138.3136263,0.000167848199
329,20,post,1,1784373138.414526,1784373138.619679,1784373138.5171025,0.0202768148
330,20,post,2,1784373138.619895,1784373138.821673,1784373138.720784,0.00821127212
331,20,post,3,1784373138.821886,1784373139.02702,1784373138.924453,0.0162549673
332,20,post,4,1784373139.027195,1784373139.229972,1784373139.1285834,0.0363642051
333,20,post,5,1784373139.230217,1784373139.4353669,1784373139.3327918,0.0149143514
334,20,post,6,1784373139.435578,1784373139.6367319,1784373139.536155,0.0310017417
335,20,post,7,1784373139.63697,1784373139.8409011,1784373139.7389355,0.0310017417
336,21,pre,0,1784373149.163562,1784373149.368753,1784373149.2661576,0.0162549673
337,21,pre,1,1784373149.368923,1784373149.573768,1784373149.4713454,0.018936199
338,21,pre,2,1784373149.5739698,1784373149.775193,1784373149.6745815,0.0122331197
339,21,pre,3,1784373149.7755089,1784373149.980754,1784373149.8781314,0.0149143514
340,21,pre,4,1784373149.980948,1784373150.186075,1784373150.0835114,0.0162549673
341,21,pre,5,1784373150.1862578,1784373150.389452,1784373150.287855,-0.00251356908
342,21,pre,6,1784373150.3896708,1784373150.5940711,1784373150.4918709,0.0296611258
343,21,pre,7,1784373150.594284,1784373150.799401,1784373150.6968427,0.0242986624
344,21,post,0,1784373187.960242,1784373188.160558,1784373188.0604,0.0108925038
345,21,post,1,1784373188.1607559,1784373188.36588,1784373188.263318,0.00955188798
346,21,post,2,1784373188.3660831,1784373188.568065,1784373188.467074,-0.0118975603
347,21,post,3,1784373188.56827,1784373188.7686179,1784373188.668444,-0.00921641712
