transition_discard_index,role,direction,grid_index,target_ordinal,pair_position,source_sequence_index,bias,approach_bias,t_target_set_unix,t_start_unix,t_end_unix,t_mid_unix,dc_board,I1,Q1,I2,Q2,rawadc_version,rawadc_scope,rawadc_expected,rawadc_used,rawadc_read_fail,rawadc_blocks,rawadc_complete,rawadc_timeout,rawadc_gain,rawadc_fs_uv,rawadc_guard,rawadc_crc,rawadc_ch0_min,rawadc_ch0_max,rawadc_ch0_rail_lo,rawadc_ch0_rail_hi,rawadc_ch0_guard_lo,rawadc_ch0_guard_hi,rawadc_windows,read_attempt_count,t_first_attempt_start_unix
10,formal,down,2,5,0,10,-4.1462685241556265,-4.015715047954528,1784372491.4679701,1784372495.57443,1784372497.258504,1784372496.416467,0.076038,-0.074661,-0.127725,0.000804,-0.001211,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1132695,1121686,0,0,0,0,1,1,1784372495.57443
11,formal,up,2,5,1,11,-4.1462685241556265,-4.276822000356725,1784372541.377739,1784372545.453821,1784372547.122404,1784372546.2881126,0.107729,-0.087577,-0.15015,0.000819,-0.001055,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1339333,1330271,0,0,0,0,1,1,1784372545.453821
12,formal,up,37,6,0,12,0.4231031428828276,0.29254966668172866,1784372636.6207519,1784372640.698714,1784372642.3722088,1784372641.5354614,1.2,0.1458,0.250275,-0.001546,0.002187,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2134210,2204754,0,0,0,0,1,1,1784372640.698714
13,formal,down,37,6,1,13,0.4231031428828276,0.5536566190839265,1784372686.3068779,1784372690.385804,1784372692.0566761,1784372691.22124,1.2,0.1425,0.245344,-0.001517,0.002039,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2119813,2141578,0,0,0,0,1,1,1784372690.385804
14,formal,down,43,7,0,14,1.2064240000894193,1.3369774762905182,1784372743.1238039,1784372747.19915,1784372748.867073,1784372748.0331116,1.2,0.083373,0.14334,-0.001423,0.00214,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1313080,1354746,0,0,0,0,1,1,1784372747.19915
15,formal,up,43,7,1,15,1.2064240000894193,1.0758705238883204,1784372792.8660538,1784372796.945525,1784372798.610075,1784372797.7778,1.2,0.080429,0.138723,-0.001427,0.002065,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1251088,1275733,0,0,0,0,1,1,1784372796.945525
16,formal,up,48,8,0,16,1.859191381094913,1.728637904893814,1784372845.581423,1784372849.725366,1784372851.398656,1784372850.562011,1.2,0.016259,0.027928,-0.000975,0.001639,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-421744,370508,0,0,0,0,1,1,1784372849.725366
17,formal,down,48,8,1,17,1.859191381094913,1.989744857296012,1784372895.681609,1784372899.81165,1784372901.490508,1784372900.6510792,1.2,0.012723,0.022025,-0.000974,0.001608,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-315122,340359,0,0,0,0,1,1,1784372899.81165
18,formal,down,32,9,0,18,-0.22966423812266612,-0.0991107619215672,1784372964.286845,1784372968.3601432,1784372970.031117,1784372969.19563,0.996756,0.16619,0.284723,-0.000884,0.000819,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2429515,2440524,0,0,0,0,1,1,1784372968.3601432
19,formal,up,32,9,1,19,-0.22966423812266612,-0.36021771432376504,1784373014.0225222,1784373018.0838048,1784373019.7541,1784373018.9189525,0.976944,0.16722,0.287329,-0.000823,0.000849,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2418421,2535459,0,0,0,0,1,1,1784373018.0838048
20,formal,up,11,10,0,20,-2.971287238345739,-3.101840714546838,1784373093.693713,1784373097.765486,1784373099.433532,1784373098.599509,0.008323,0.026051,0.044589,0.000768,-0.001502,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-469677,470016,0,0,0,0,1,1,1784373097.765486
21,formal,down,11,10,1,21,-2.971287238345739,-2.84073376214464,1784373143.405117,1784373147.4942021,1784373149.163293,1784373148.3287475,0.003356,0.018199,0.031367,0.000787,-0.001455,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-358313,361870,0,0,0,0,1,1,1784373147.4942021
22,formal,down,69,11,0,22,4.600814381317985,4.731367857519084,1784373274.364019,1784373278.479873,1784373280.169107,1784373279.32449,0.853327,-0.1724,-0.29442,3.2e-05,0.000756,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2507597,2528345,0,0,0,0,1,1,1784373278.479873
23,formal,up,69,11,1,23,4.600814381317985,4.470260905116886,1784373324.447351,1784373328.577446,1784373330.257225,1784373329.4173355,0.798153,-0.172561,-0.295178,9.6e-05,0.000646,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2491083,2523179,0,0,0,0,1,1,1784373328.577446
24,formal,up,56,12,0,24,2.9036191907037026,2.7730657145026036,1784373391.878871,1784373396.027064,1784373397.6985412,1784373396.8628025,1.2,-0.097486,-0.167166,-0.000276,0.000958,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1466449,1554863,0,0,0,0,1,1,1784373396.027064
25,formal,down,56,12,1,25,2.9036191907037026,3.0341726669048015,1784373441.996633,1784373446.1308281,1784373447.809716,1784373446.970272,1.2,-0.097335,-0.16758,-0.000214,0.00089,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1504219,1570022,0,0,0,0,1,1,1784373446.1308281
26,formal,down,24,13,0,26,-1.2740920477314557,-1.1435385715303568,1784373533.8066308,1784373537.928375,1784373539.612726,1784373538.7705505,0.547103,0.160404,0.274205,-0.001926,0.002211,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2301383,2379973,0,0,0,0,1,1,1784373537.928375
27,formal,up,24,13,1,27,-1.2740920477314557,-1.4046455239325546,1784373583.898371,1784373588.034115,1784373589.7061079,1784373588.8701115,0.509001,0.157291,0.269474,-0.001744,0.002067,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2245912,2352365,0,0,0,0,1,1,1784373588.034115
28,formal,up,25,14,0,28,-1.1435385715303568,-1.2740920477314557,1784373632.5273411,1784373636.6222742,1784373638.300698,1784373637.461486,0.546906,0.163667,0.280668,-0.0005,0.000201,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2387425,2409868,0,0,0,0,1,1,1784373636.6222742
29,formal,down,25,14,1,29,-1.1435385715303568,-1.0129850953292578,1784373682.578989,1784373686.7225091,1784373688.379503,1784373687.551006,0.53532,0.162927,0.27941,-0.000403,8.8e-05,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2361596,2393692,0,0,0,0,1,1,1784373686.7225091
30,formal,down,55,15,0,30,2.7730657145026036,2.9036191907037026,1784373774.4461062,1784373778.588799,1784373780.278891,1784373779.433845,1.2,-0.070449,-0.121087,-8.6e-05,0.000727,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1040979,1197227,0,0,0,0,1,1,1784373778.588799
31,formal,up,55,15,1,31,2.7730657145026036,2.6425122383015047,1784373824.512091,1784373828.5783591,1784373830.249208,1784373829.4137836,1.2,-0.076918,-0.132629,-9.6e-05,0.000572,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1165300,1224327,0,0,0,0,1,1,1784373828.5783591
32,formal,up,64,16,0,32,3.948047000312492,3.817493524111393,1784373882.735528,1784373886.8117728,1784373888.480217,1784373887.645995,1.079277,-0.158923,-0.271814,-0.000989,0.002614,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2280211,2351518,0,0,0,0,1,1,1784373886.8117728
33,formal,down,64,16,1,33,3.948047000312492,4.078600476513591,1784373932.463756,1784373936.543742,1784373938.2160919,1784373937.379917,1.049006,-0.161014,-0.275687,-0.001046,0.002557,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2368540,2409021,0,0,0,0,1,1,1784373936.543742
34,formal,down,16,17,0,34,-2.3185198573402452,-2.1879663811391463,1784374046.1933482,1784374050.27865,1784374051.9521558,1784374051.115403,0.157813,0.101733,0.173892,0.001459,-0.003007,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1519294,1495581,0,0,0,0,1,1,1784374050.27865
35,formal,up,16,17,1,35,-2.3185198573402452,-2.449073333541344,1784374095.894858,1784374099.978147,1784374101.6501682,1784374100.8141575,0.128641,0.092818,0.158861,0.001441,-0.002888,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1407252,1373885,0,0,0,0,1,1,1784374099.978147
36,formal,up,35,18,0,36,0.16199619048062974,0.031442714279530826,1784374168.9780118,1784374173.114975,1784374174.8025641,1784374173.9587696,1.123725,0.151399,0.25916,-0.000299,-0.000248,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2229652,2239138,0,0,0,0,1,1,1784374173.114975
37,formal,down,35,18,1,37,0.16199619048062974,0.29254966668172866,1784374219.035425,1784374223.162129,1784374224.8370078,1784374223.9995685,1.135201,0.149757,0.257149,-0.000341,-0.000243,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2258107,2254720,0,0,0,0,1,1,1784374223.162129
38,formal,down,45,19,0,38,1.4675309524916171,1.598084428692716,1784374283.561589,1784374287.68883,1784374289.3713212,1784374288.5300756,1.2,0.056378,0.097175,-0.000833,0.001221,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-944266,1013032,0,0,0,0,1,1,1784374287.68883
39,formal,up,45,19,1,39,1.4675309524916171,1.3369774762905182,1784374333.711452,1784374337.8557749,1784374339.535648,1784374338.6957116,1.2,0.052823,0.091006,-0.000822,0.001239,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-913778,987456,0,0,0,0,1,1,1784374337.8557749
40,formal,up,58,20,0,40,3.1647261431059004,3.0341726669048015,1784374397.9130828,1784374401.9994829,1784374403.6687071,1784374402.834095,1.2,-0.110302,-0.188969,-0.001178,0.002547,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1645224,1752777,0,0,0,0,1,1,1784374401.9994829
41,formal,down,58,20,1,41,3.1647261431059004,3.2952796193069993,1784374447.631996,1784374451.7059782,1784374453.369372,1784374452.537675,1.2,-0.115056,-0.197508,-0.001187,0.002606,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1684265,1736348,0,0,0,0,1,1,1784374451.7059782
42,formal,down,22,21,0,42,-1.535199000133653,-1.4046455239325542,1784374545.571883,1784374549.63282,1784374551.302911,1784374550.4678655,0.431533,0.150517,0.257018,0.001694,-0.003453,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2216018,2182482,0,0,0,0,1,1,1784374549.63282
43,formal,up,22,21,1,43,-1.535199000133653,-1.665752476334752,1784374595.264846,1784374599.346076,1784374601.017497,1784374600.1817865,0.395352,0.146137,0.24979,0.00174,-0.003478,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-2149707,2131500,0,0,0,0,1,1,1784374599.346076
44,formal,up,39,22,0,44,0.6842100952850245,0.5536566190839256,1784374664.854211,1784374668.9173691,1784374670.58766,1784374669.7525146,1.2,0.123902,0.212502,-0.00057,0.000392,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1920374,1924015,0,0,0,0,1,1,1784374668.9173691
45,formal,down,39,22,1,45,0.6842100952850245,0.8147635714861234,1784374712.780176,1784374716.880107,1784374718.5590332,1784374717.7195702,1.2,0.121411,0.208672,-0.000538,0.000474,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1827048,1828403,0,0,0,0,1,1,1784374716.880107
46,formal,down,41,23,0,46,0.9453170476872224,1.0758705238883213,1784374765.693321,1784374769.8189352,1784374771.493106,1784374770.6560206,1.2,0.097597,0.167552,-0.000518,0.000516,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1520733,1474494,0,0,0,0,1,1,1784374769.8189352
47,formal,up,41,23,1,47,0.9453170476872224,0.8147635714861234,1784374815.743586,1784374819.846957,1784374821.521311,1784374820.684134,1.2,0.096397,0.166013,-0.000614,0.000486,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1577305,1500070,0,0,0,0,1,1,1784374819.846957
48,formal,up,79,24,0,48,5.906349143328972,5.775795667127873,1784374915.932958,1784374920.077733,1784374921.7518249,1784374920.914779,0.225897,-0.118989,-0.20267,0.002125,-0.003018,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1752692,1765480,0,0,0,0,1,1,1784374920.077733
49,formal,down,79,24,1,49,5.906349143328972,6.036902619530071,1784374965.957408,1784374970.081828,1784374971.7589161,1784374970.920372,0.188622,-0.110124,-0.188007,0.002022,-0.00288,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1647934,1598477,0,0,0,0,1,1,1784374970.081828
50,formal,down,1,25,0,50,-4.276822000356725,-4.1462685241556265,1784375123.717854,1784375127.8253708,1784375129.505745,1784375128.6655579,0.099065,-0.084317,-0.144178,0.001116,-0.001557,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1272260,1254815,0,0,0,0,1,1,1784375127.8253708
51,formal,up,1,25,1,51,-4.276822000356725,-4.407375476557824,1784375173.73136,1784375177.836693,1784375179.5175219,1784375178.6771073,0.134745,-0.096801,-0.165884,0.001049,-0.001547,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1427916,1442228,0,0,0,0,1,1,1784375177.836693
52,sentinel,up,20,26,0,52,-1.7963059525358505,-1.9268594287369494,1784375246.751051,1784375250.878332,1784375252.5544279,1784375251.71638,0.243353,0.12524,0.214069,0.000375,-0.001121,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1849744,1817733,0,0,0,0,1,1,1784375250.878332
53,sentinel,down,20,26,1,53,-1.7963059525358505,-1.6657524763347515,1784375296.767456,1784375300.885459,1784375302.568021,1784375301.72674,0.246397,0.125799,0.215382,0.000353,-0.001197,1,acq,7680,7680,0,6,True,False,1,1200000,8381618,False,-1866174,1812313,0,0,0,0,1,1,1784375300.885459
